N_features,max_var,accuracy_test,accuracy_train,mean_cv
1300.0,0.013015645893582693,0.9775280898876404,1.0,0.9726388714995201
1299.0,0.013012193852632928,0.9803370786516854,1.0,0.9726397061892241
1298.0,0.012999244129997777,0.9803370786516854,1.0,0.9726397061892241
1297.0,0.01298421233199963,0.9803370786516854,1.0,0.9726397061892241
1296.0,0.012979904429445658,0.976123595505618,1.0,0.971823379658612
1295.0,0.012968749582996394,0.976123595505618,1.0,0.971823379658612
1294.0,0.012958595545200522,0.976123595505618,1.0,0.971823379658612
1293.0,0.012952516559305845,0.976123595505618,1.0,0.971823379658612
1292.0,0.012935563046052319,0.9803370786516854,1.0,0.9701882225282752
1291.0,0.012928789054148342,0.9803370786516854,1.0,0.9714127123241936
1290.0,0.012912155243659098,0.9803370786516854,1.0,0.9718208755894997
1289.0,0.012904380443101729,0.9789325842696629,1.0,0.9726372021201118
1288.0,0.012901090747991041,0.9789325842696629,1.0,0.973453528650724
1287.0,0.012878343201306656,0.9789325842696629,1.0,0.973453528650724
1286.0,0.012877619992987392,0.9789325842696629,1.0,0.973453528650724
1285.0,0.012862339436931708,0.9789325842696629,1.0,0.973453528650724
1284.0,0.012858577230402164,0.9775280898876404,1.0,0.9759058470013772
1283.0,0.012855929257506733,0.9775280898876404,1.0,0.9767221735319895
1282.0,0.012855834180684658,0.9775280898876404,1.0,0.9759058470013772
1281.0,0.01283442354755976,0.9803370786516854,1.0,0.9746813572054588
1280.0,0.012831701348022535,0.9817415730337079,1.0,0.9742731939401527
1279.0,0.012827650455854041,0.9817415730337079,1.0,0.9734551980301323
1278.0,0.012818961887872068,0.9817415730337079,1.0,0.9726397061892241
1277.0,0.01281877090022071,0.9775280898876404,1.0,0.9730487041442343
1276.0,0.012796257743603769,0.9775280898876404,1.0,0.9738650306748466
1275.0,0.012789074312785469,0.9803370786516854,1.0,0.9734568674095405
1274.0,0.012782941950429281,0.9789325842696629,1.0,0.9726397061892241
1273.0,0.012766732186273173,0.9789325842696629,1.0,0.9726397061892241
1272.0,0.012746645956599599,0.9789325842696629,1.0,0.9722315429239181
1271.0,0.012738765144458944,0.9831460674157303,1.0,0.974682191895163
1270.0,0.012738657418527503,0.9831460674157303,1.0,0.974682191895163
1269.0,0.012737328798706394,0.9831460674157303,1.0,0.9738658653645509
1268.0,0.012735763257561603,0.9803370786516854,1.0,0.9730503735236427
1267.0,0.012723864215619553,0.9803370786516854,1.0,0.974683026584867
1266.0,0.01270568285841627,0.9803370786516854,1.0,0.9742740286298568
1265.0,0.0127001550586207,0.9803370786516854,1.0,0.9742740286298568
1264.0,0.012697347998849737,0.9775280898876404,1.0,0.9726397061892241
1263.0,0.012696967483059644,0.9817415730337079,1.0,0.9730478694545303
1262.0,0.01269086880532804,0.9817415730337079,1.0,0.9726397061892241
1261.0,0.012686630427014657,0.9817415730337079,1.0,0.9718217102792037
1260.0,0.012680597774853931,0.9831460674157303,1.0,0.9738650306748466
1259.0,0.012672736169464382,0.9789325842696629,1.0,0.9734577020992446
1258.0,0.012660426903849876,0.9789325842696629,1.0,0.9726413755686323
1257.0,0.012653112603872816,0.9789325842696629,1.0,0.9730495388339385
1256.0,0.012651905030931661,0.9789325842696629,1.0,0.9730495388339385
1255.0,0.012636024722790828,0.9803370786516854,1.0,0.9730495388339385
1254.0,0.012607826012306832,0.9803370786516854,1.0,0.9730495388339385
1253.0,0.012607241072555333,0.9803370786516854,1.0,0.9726405408789283
1252.0,0.01260419752493348,0.9803370786516854,1.0,0.9726405408789283
1251.0,0.012587691688217413,0.9803370786516854,1.0,0.9726413755686323
1250.0,0.01257620787225708,0.9803370786516854,1.0,0.9726413755686323
1249.0,0.012552636357337221,0.9803370786516854,1.0,0.9714143817036017
1248.0,0.012544719466662397,0.9803370786516854,1.0,0.9697817286423771
1247.0,0.012540786288654569,0.976123595505618,1.0,0.9714143817036017
1246.0,0.012539840524477111,0.9789325842696629,1.0,0.9742715245607446
1245.0,0.012528309540775613,0.9789325842696629,1.0,0.9742715245607446
1244.0,0.012517861098434202,0.9789325842696629,1.0,0.9742715245607446
1243.0,0.012479430046143953,0.9789325842696629,1.0,0.9734551980301323
1242.0,0.012462736557805373,0.9803370786516854,1.0,0.9742731939401528
1241.0,0.01245869625620464,0.9803370786516854,1.0,0.9734551980301323
1240.0,0.012437299337864997,0.9803370786516854,1.0,0.9734551980301323
1239.0,0.01242692984820624,0.9803370786516854,1.0,0.9734551980301323
1238.0,0.012411975542905336,0.9803370786516854,1.0,0.9734551980301323
1237.0,0.012409860500617835,0.9789325842696629,1.0,0.9738650306748466
1236.0,0.012409860500617834,0.9789325842696629,1.0,0.9738650306748466
1235.0,0.01238867671745437,0.9789325842696629,1.0,0.9738650306748466
1234.0,0.012376185142780551,0.9789325842696629,1.0,0.9738650306748466
1233.0,0.012343195524205777,0.9789325842696629,1.0,0.9738650306748466
1232.0,0.01233700830270859,0.9789325842696629,1.0,0.9738650306748466
1231.0,0.012329267833533462,0.9817415730337079,1.0,0.9734560327198365
1230.0,0.012303941584800518,0.9803370786516854,1.0,0.9734577020992446
1229.0,0.012289182993191835,0.9803370786516854,1.0,0.9722332123033262
1228.0,0.012282017203233547,0.9803370786516854,1.0,0.9722332123033262
1227.0,0.012226462314883762,0.9817415730337079,1.0,0.9734568674095405
1226.0,0.012222653681952793,0.9817415730337079,1.0,0.9734568674095405
1225.0,0.012216055758237837,0.9803370786516854,1.0,0.9734568674095405
1224.0,0.012213087109295558,0.9803370786516854,1.0,0.9734568674095405
1223.0,0.012207426100289034,0.9803370786516854,1.0,0.9750911898501732
1222.0,0.012188181383891517,0.9803370786516854,1.0,0.974683026584867
1221.0,0.012167511621499014,0.9803370786516854,1.0,0.974683026584867
1220.0,0.012166903774916797,0.9803370786516854,1.0,0.9730487041442343
1219.0,0.012139290027823964,0.9789325842696629,1.0,0.9726413755686323
1218.0,0.01213121698931376,0.9789325842696629,1.0,0.9726413755686323
1217.0,0.01212332898315172,0.9803370786516854,1.0,0.9722332123033262
1216.0,0.012119690669244421,0.9803370786516854,1.0,0.9726413755686323
1215.0,0.012117866065713067,0.9789325842696629,1.0,0.9726397061892241
1214.0,0.012113973275591862,0.9803370786516854,1.0,0.9734577020992446
1213.0,0.01211367673969456,0.9803370786516854,1.0,0.9730487041442343
1212.0,0.012111265902849505,0.9803370786516854,1.0,0.971824214348316
1211.0,0.012102278641142043,0.9803370786516854,1.0,0.971824214348316
1210.0,0.012098713260314331,0.9803370786516854,1.0,0.971824214348316
1209.0,0.012098713260314331,0.9803370786516854,1.0,0.971824214348316
1208.0,0.012095923165781897,0.9803370786516854,1.0,0.971824214348316
1207.0,0.012095106179126066,0.9803370786516854,1.0,0.9734577020992446
1206.0,0.012084964651438362,0.9803370786516854,1.0,0.9734577020992446
1205.0,0.012083911949002943,0.9803370786516854,1.0,0.974274028629857
1204.0,0.012079807359346353,0.9803370786516854,1.0,0.974274028629857
1203.0,0.012076276149647434,0.9803370786516854,1.0,0.9738641959851426
1202.0,0.01207441599206717,0.9803370786516854,1.0,0.9738641959851426
1201.0,0.012063821641960775,0.9803370786516854,1.0,0.9742723592504486
1200.0,0.012062913500775293,0.9803370786516854,1.0,0.975090355160469
1199.0,0.01205925313579298,0.9803370786516854,1.0,0.975090355160469
1198.0,0.012052516210876163,0.9817415730337079,1.0,0.975090355160469
1197.0,0.012048828786993229,0.9817415730337079,1.0,0.975090355160469
1196.0,0.012038838492613143,0.9817415730337079,1.0,0.9738658653645509
1195.0,0.012038643890930536,0.9817415730337079,1.0,0.9738658653645509
1194.0,0.012019786061211532,0.9817415730337079,1.0,0.9738658653645509
1193.0,0.01201730720644503,0.9789325842696629,1.0,0.9734577020992446
1192.0,0.011972229116681832,0.9817415730337079,1.0,0.9734577020992446
1191.0,0.011969462992764824,0.9817415730337079,1.0,0.9734577020992446
1190.0,0.011968519522107195,0.9817415730337079,1.0,0.9742740286298568
1189.0,0.011958766850281695,0.9817415730337079,1.0,0.9738658653645509
1188.0,0.011948842164468891,0.9817415730337079,1.0,0.9738658653645509
1187.0,0.011936417959044241,0.9817415730337079,1.0,0.9738658653645509
1186.0,0.01192611778465148,0.9789325842696629,1.0,0.9734568674095405
1185.0,0.011893356498717632,0.9789325842696629,1.0,0.9730478694545303
1184.0,0.01186881667053646,0.9789325842696629,1.0,0.9730487041442343
1183.0,0.011856619596365619,0.9789325842696629,1.0,0.9730487041442343
1182.0,0.011852276227669323,0.9817415730337079,1.0,0.9742723592504486
1181.0,0.011851779941896755,0.9817415730337079,1.0,0.9742723592504486
1180.0,0.011836884202435569,0.9775280898876404,1.0,0.9742723592504486
1179.0,0.0118251299589311,0.9775280898876404,1.0,0.9754985184257752
1178.0,0.011819571046739098,0.9817415730337079,1.0,0.9759058470013772
1177.0,0.01181790975262282,0.9817415730337079,1.0,0.9759058470013772
1176.0,0.011809792312188247,0.9775280898876404,1.0,0.9746796878260507
1175.0,0.011796902267402432,0.9775280898876404,1.0,0.9746796878260507
1174.0,0.011788685257688213,0.9775280898876404,1.0,0.9746796878260507
1173.0,0.011786496822766128,0.9775280898876404,1.0,0.9742715245607446
1172.0,0.011765209993378352,0.9775280898876404,1.0,0.9746805225157548
1171.0,0.011731812637944794,0.9775280898876404,1.0,0.9746805225157548
1170.0,0.011724139771602119,0.9775280898876404,1.0,0.9734560327198365
1169.0,0.01172089715156513,0.9775280898876404,1.0,0.9738641959851424
1168.0,0.011706125215841062,0.9775280898876404,1.0,0.9738641959851424
1167.0,0.011706125215841062,0.9775280898876404,1.0,0.9738641959851424
1166.0,0.0116937819091159,0.9775280898876404,1.0,0.9738641959851424
1165.0,0.011692313266831634,0.9775280898876404,1.0,0.9738641959851424
1164.0,0.01167573028636768,0.9789325842696629,1.0,0.9759075163807853
1163.0,0.011659680280926248,0.9789325842696629,1.0,0.9750911898501732
1162.0,0.011634281981322391,0.9789325842696629,1.0,0.9750911898501732
1161.0,0.011620157605864054,0.9789325842696629,1.0,0.9750911898501732
1160.0,0.011617952120127877,0.9789325842696629,1.0,0.9759075163807853
1159.0,0.011597464084313457,0.9803370786516854,1.0,0.9763140102666833
1158.0,0.011581354980002906,0.9747191011235955,1.0,0.9771311714869997
1157.0,0.011577047587784262,0.9775280898876404,1.0,0.974683026584867
1156.0,0.011562277505409555,0.9775280898876404,1.0,0.974683026584867
1155.0,0.011556170719274504,0.9775280898876404,1.0,0.974683026584867
1154.0,0.011547396963413104,0.9775280898876404,1.0,0.974683026584867
1153.0,0.01154607923201947,0.9775280898876404,1.0,0.9754993531154794
1152.0,0.01153159753080489,0.9775280898876404,1.0,0.9754993531154794
1151.0,0.011526833681614744,0.9775280898876404,1.0,0.975090355160469
1150.0,0.0114888663373339,0.9775280898876404,1.0,0.974682191895163
1149.0,0.011482371089173387,0.9775280898876404,1.0,0.9759066816910813
1148.0,0.011474817949199249,0.9775280898876404,1.0,0.9754985184257752
1147.0,0.011463058447521893,0.9775280898876404,1.0,0.9763131755769793
1146.0,0.011460009687827765,0.976123595505618,1.0,0.9754968490463669
1145.0,0.011456441377635884,0.9775280898876404,1.0,0.9746805225157548
1144.0,0.011448637165496387,0.9775280898876404,1.0,0.9734560327198365
1143.0,0.011441059190640854,0.9775280898876404,1.0,0.9738658653645507
1142.0,0.011428300733659465,0.9775280898876404,1.0,0.9730495388339385
1141.0,0.011419789690069578,0.9775280898876404,1.0,0.9730495388339385
1140.0,0.011400183570547224,0.9747191011235955,1.0,0.9742723592504486
1139.0,0.011400144650210704,0.9747191011235955,1.0,0.9742723592504486
1138.0,0.011387349126242152,0.976123595505618,1.0,0.9738641959851426
1137.0,0.011386311250601598,0.976123595505618,1.0,0.9738641959851426
1136.0,0.011380568832950355,0.976123595505618,1.0,0.9742723592504486
1135.0,0.011373231237506574,0.976123595505618,1.0,0.9742723592504486
1134.0,0.011367905267456105,0.976123595505618,1.0,0.9742723592504486
1133.0,0.011353506966962641,0.9719101123595506,1.0,0.975088685781061
1132.0,0.011340559005009382,0.9719101123595506,1.0,0.975088685781061
1131.0,0.011323686575790276,0.9719101123595506,1.0,0.9759066816910813
1130.0,0.011312957195944934,0.9719101123595506,1.0,0.9738658653645509
1129.0,0.011307136166022146,0.9747191011235955,1.0,0.974682191895163
1128.0,0.011301438228755503,0.9747191011235955,1.0,0.974682191895163
1127.0,0.011298265052584255,0.9775280898876404,1.0,0.9734568674095405
1126.0,0.01129583536831093,0.9789325842696629,1.0,0.9738650306748466
1125.0,0.011282876895109761,0.9789325842696629,1.0,0.9738650306748466
1124.0,0.011266853617723123,0.9775280898876404,1.0,0.9722315429239179
1123.0,0.01126375444692645,0.9775280898876404,1.0,0.9714152163933057
1122.0,0.011261724473374486,0.9775280898876404,1.0,0.9742723592504486
1121.0,0.011257846339842593,0.9775280898876404,1.0,0.9742723592504486
1120.0,0.011250810655009248,0.9775280898876404,1.0,0.9742723592504486
1119.0,0.011218926003321795,0.9775280898876404,1.0,0.9742723592504486
1118.0,0.011212226145392142,0.9775280898876404,1.0,0.9742723592504486
1117.0,0.011211100235657079,0.976123595505618,1.0,0.9730478694545303
1116.0,0.011208315578246482,0.976123595505618,1.0,0.9730478694545303
1115.0,0.01120830631149969,0.976123595505618,1.0,0.9730478694545303
1114.0,0.01119337758241993,0.976123595505618,1.0,0.9730478694545303
1113.0,0.011190637190559315,0.9747191011235955,1.0,0.9722290388548057
1112.0,0.011174308841543969,0.9803370786516854,1.0,0.9730478694545303
1111.0,0.011173435543326414,0.9803370786516854,1.0,0.9730478694545303
1110.0,0.011163406699279687,0.9789325842696629,1.0,0.9734560327198365
1109.0,0.011160511026242537,0.9789325842696629,1.0,0.9734560327198365
1108.0,0.011156051126347126,0.9789325842696629,1.0,0.9730470347648261
1107.0,0.01112715073779614,0.9789325842696629,1.0,0.9730470347648261
1106.0,0.011086583810058665,0.9789325842696629,1.0,0.9730470347648261
1105.0,0.011073834232133636,0.9789325842696629,1.0,0.9714143817036017
1104.0,0.01105289370107343,0.9789325842696629,1.0,0.9710062184382956
1103.0,0.011044590695948995,0.9789325842696629,1.0,0.971822544968908
1102.0,0.011043392448853774,0.9789325842696629,1.0,0.971822544968908
1101.0,0.011031422648759457,0.9803370786516854,1.0,0.9734551980301323
1100.0,0.011021683297882468,0.9817415730337079,1.0,0.9734560327198365
1099.0,0.011020904891152053,0.9817415730337079,1.0,0.9734560327198365
1098.0,0.010994924715496651,0.9817415730337079,1.0,0.9734560327198365
1097.0,0.010991942714202872,0.9803370786516854,1.0,0.9722315429239181
1096.0,0.010986216999389927,0.9803370786516854,1.0,0.9710062184382956
1095.0,0.01097862583171284,0.9803370786516854,1.0,0.974274028629857
1094.0,0.010967826190890064,0.9803370786516854,1.0,0.9734568674095405
1093.0,0.01096109730736509,0.9775280898876404,1.0,0.9726397061892241
1092.0,0.010943675823398639,0.9775280898876404,1.0,0.9734568674095405
1091.0,0.01093051185357769,0.9789325842696629,1.0,0.9726397061892241
1090.0,0.01092204167634115,0.9789325842696629,1.0,0.9734568674095405
1089.0,0.010912443921355123,0.9789325842696629,1.0,0.9734568674095405
1088.0,0.010901104388642318,0.9789325842696629,1.0,0.9722323776136221
1087.0,0.0108936770910896,0.9789325842696629,1.0,0.9726405408789283
1086.0,0.01088913175178878,0.9789325842696629,1.0,0.9714135470138976
1085.0,0.010876538242900264,0.9789325842696629,1.0,0.9714135470138976
1084.0,0.010874926980447933,0.9789325842696629,1.0,0.9710078878177038
1083.0,0.010871117196027725,0.9789325842696629,1.0,0.9710078878177038
1082.0,0.010867021293946249,0.9789325842696629,1.0,0.9726405408789282
1081.0,0.010852567228229875,0.9789325842696629,1.0,0.9734568674095405
1080.0,0.010840342329935923,0.9789325842696629,1.0,0.9738641959851424
1079.0,0.010835748353352558,0.9789325842696629,1.0,0.9738641959851424
1078.0,0.010825302399894671,0.9803370786516854,1.0,0.9722323776136221
1077.0,0.010816656525138982,0.9803370786516854,1.0,0.9722323776136221
1076.0,0.010802135532918006,0.9803370786516854,1.0,0.9722323776136221
1075.0,0.010759656765629592,0.9803370786516854,1.0,0.9722323776136221
1074.0,0.010750624004195389,0.9803370786516854,1.0,0.9734568674095405
1073.0,0.010737394564808364,0.9803370786516854,1.0,0.9734568674095405
1072.0,0.010729817840963647,0.9803370786516854,1.0,0.9742731939401527
1071.0,0.010726593013080493,0.9803370786516854,1.0,0.9742731939401527
1070.0,0.010706150569660285,0.9803370786516854,1.0,0.9742731939401527
1069.0,0.010705504214071635,0.9803370786516854,1.0,0.9742731939401527
1068.0,0.010693926406822426,0.9803370786516854,1.0,0.9738650306748466
1067.0,0.010674558376501548,0.9803370786516854,1.0,0.9734568674095405
1066.0,0.01067339261975528,0.9789325842696629,1.0,0.9734568674095405
1065.0,0.010671789472560499,0.9747191011235955,1.0,0.974274028629857
1064.0,0.010669686950677547,0.9747191011235955,1.0,0.974274028629857
1063.0,0.010654164778158504,0.9747191011235955,1.0,0.974274028629857
1062.0,0.010654108519683906,0.976123595505618,1.0,0.974274028629857
1061.0,0.01064679705646607,0.976123595505618,1.0,0.974274028629857
1060.0,0.010638241958005468,0.976123595505618,1.0,0.9746830265848672
1059.0,0.010637559645234771,0.9747191011235955,1.0,0.9738658653645509
1058.0,0.010603927973802834,0.9747191011235955,1.0,0.9746821918951628
1057.0,0.010598079915238178,0.9747191011235955,1.0,0.9742740286298568
1056.0,0.010575072436306314,0.9831460674157303,1.0,0.9734577020992446
1055.0,0.010552901744609645,0.9817415730337079,1.0,0.974683026584867
1054.0,0.01053904679981425,0.9789325842696629,1.0,0.9738650306748466
1053.0,0.010536133566291935,0.9789325842696629,1.0,0.9746830265848672
1052.0,0.010531947313429253,0.9789325842696629,1.0,0.974274028629857
1051.0,0.010529106157230822,0.9789325842696629,1.0,0.974682191895163
1050.0,0.010524503799069647,0.9775280898876404,1.0,0.9742740286298568
1049.0,0.010523075978724141,0.9775280898876404,1.0,0.9734577020992446
1048.0,0.010511011415742436,0.9775280898876404,1.0,0.9734577020992446
1047.0,0.010508157257730915,0.9775280898876404,1.0,0.9750911898501732
1046.0,0.010507052198176126,0.9747191011235955,1.0,0.9750911898501732
1045.0,0.010477020988514276,0.9775280898876404,1.0,0.975090355160469
1044.0,0.010476590084788509,0.9775280898876404,1.0,0.975090355160469
1043.0,0.010446899428071216,0.9775280898876404,1.0,0.9750911898501732
1042.0,0.010443039538447064,0.9775280898876404,1.0,0.9750911898501732
1041.0,0.010433615546546792,0.976123595505618,1.0,0.9742731939401527
1040.0,0.010399652919559004,0.976123595505618,1.0,0.9742731939401527
1039.0,0.010389995116053772,0.976123595505618,1.0,0.9734568674095405
1038.0,0.01038367593608228,0.976123595505618,1.0,0.9734568674095405
1037.0,0.010380720955865673,0.9747191011235955,1.0,0.9734568674095405
1036.0,0.010379239759058655,0.9775280898876404,1.0,0.9738650306748466
1035.0,0.010374132298897505,0.9775280898876404,1.0,0.9738650306748466
1034.0,0.010367657066910065,0.9775280898876404,1.0,0.9730487041442343
1033.0,0.010366269278910694,0.9775280898876404,1.0,0.9730487041442343
1032.0,0.010353472272262656,0.9803370786516854,1.0,0.9730487041442343
1031.0,0.010340134828941784,0.9803370786516854,1.0,0.9738667000542549
1030.0,0.010325009274160187,0.9775280898876404,1.0,0.9738667000542549
1029.0,0.01031331982908857,0.976123595505618,1.0,0.9738667000542549
1028.0,0.010312499165992788,0.976123595505618,1.0,0.9734585367889487
1027.0,0.010307912126331408,0.976123595505618,1.0,0.9734585367889487
1026.0,0.01029990899313312,0.976123595505618,1.0,0.9734585367889487
1025.0,0.010299471632943362,0.9803370786516854,1.0,0.9722307082342141
1024.0,0.010296583013560552,0.9789325842696629,1.0,0.9730470347648261
1023.0,0.010283335601832947,0.9747191011235955,1.0,0.9734568674095405
1022.0,0.010275235723798163,0.9747191011235955,1.0,0.9734568674095405
1021.0,0.010262328998868121,0.9775280898876404,1.0,0.9742731939401527
1020.0,0.010246772725695696,0.976123595505618,1.0,0.9746830265848672
1019.0,0.010237364383014067,0.976123595505618,1.0,0.9746830265848672
1018.0,0.010236604509777232,0.976123595505618,1.0,0.9734585367889487
1017.0,0.010234936495354915,0.976123595505618,1.0,0.9734585367889487
1016.0,0.010210101613955927,0.976123595505618,1.0,0.971822544968908
1015.0,0.010203911427099767,0.976123595505618,1.0,0.971822544968908
1014.0,0.010193903340565844,0.976123595505618,1.0,0.971822544968908
1013.0,0.010189492369093485,0.9747191011235955,1.0,0.9722307082342141
1012.0,0.010184541609620573,0.9747191011235955,1.0,0.9722307082342141
1011.0,0.010176128978881604,0.9775280898876404,1.0,0.9722323776136221
1010.0,0.010147995876964883,0.9775280898876404,1.0,0.9722323776136221
1009.0,0.010145675071713087,0.9747191011235955,1.0,0.9701923959767956
1008.0,0.010131658602372938,0.9775280898876404,1.0,0.9705988898626934
1007.0,0.010122929326896131,0.976123595505618,1.0,0.9701907265973875
1006.0,0.010110085615844273,0.976123595505618,1.0,0.9726397061892241
1005.0,0.010109288304950401,0.976123595505618,1.0,0.9726397061892241
1004.0,0.010108167399258603,0.976123595505618,1.0,0.9726397061892241
1003.0,0.010095045685803017,0.976123595505618,1.0,0.9726397061892241
1002.0,0.01007867134422391,0.976123595505618,1.0,0.9726397061892241
1001.0,0.010078622693803259,0.9775280898876404,1.0,0.9722315429239179
1000.0,0.010074399373953413,0.9775280898876404,1.0,0.9722315429239179
999.0,0.010064530288621353,0.9775280898876404,1.0,0.9722315429239179
998.0,0.010064006717427682,0.9775280898876404,1.0,0.971822544968908
997.0,0.01005924453625196,0.9775280898876404,1.0,0.971822544968908
996.0,0.010056709154330032,0.973314606741573,1.0,0.9714143817036017
995.0,0.010045736002308913,0.973314606741573,1.0,0.9714143817036017
994.0,0.010044486315313142,0.9705056179775281,1.0,0.9710078878177038
993.0,0.010044032244720403,0.9705056179775281,1.0,0.9710078878177038
992.0,0.010022231296220681,0.9705056179775281,1.0,0.9714160510830098
991.0,0.010021347248576848,0.973314606741573,1.0,0.9710078878177038
990.0,0.010016204204108028,0.973314606741573,1.0,0.9714160510830098
989.0,0.010008295035722195,0.973314606741573,1.0,0.9714160510830098
988.0,0.009994807285768383,0.973314606741573,1.0,0.9722315429239179
987.0,0.009976460980472224,0.973314606741573,1.0,0.9734577020992446
986.0,0.00997409907205022,0.9747191011235955,1.0,0.97182504903802
985.0,0.00997176551987339,0.973314606741573,1.0,0.9710087225074078
984.0,0.009969221797879353,0.973314606741573,1.0,0.9710087225074078
983.0,0.009969221797879351,0.973314606741573,1.0,0.9710087225074078
982.0,0.009950533364291683,0.973314606741573,1.0,0.9710087225074078
981.0,0.009929652789083207,0.9719101123595506,1.0,0.9734577020992446
980.0,0.00991058350905107,0.9719101123595506,1.0,0.9734577020992446
979.0,0.009908598740374815,0.9719101123595506,1.0,0.9734577020992446
978.0,0.009897476327539319,0.9719101123595506,1.0,0.9738658653645509
977.0,0.009876824655781437,0.9705056179775281,1.0,0.9738658653645509
976.0,0.009873289667340576,0.9719101123595506,1.0,0.9734577020992446
975.0,0.009866703778134213,0.9719101123595506,1.0,0.9738658653645509
974.0,0.009862222008716377,0.9719101123595506,1.0,0.9738658653645509
973.0,0.009848090590530482,0.9719101123595506,1.0,0.9738658653645509
972.0,0.009846947073976514,0.973314606741573,1.0,0.9738658653645509
971.0,0.009836593801124642,0.9719101123595506,1.0,0.9738658653645509
970.0,0.009832611416691351,0.9719101123595506,1.0,0.9734560327198365
969.0,0.009828107777751092,0.9719101123595506,1.0,0.9734560327198365
968.0,0.009822203006696078,0.9719101123595506,1.0,0.9734560327198365
967.0,0.009815451718321737,0.9747191011235955,1.0,0.9738641959851424
966.0,0.00981516648785552,0.9747191011235955,1.0,0.9738641959851424
965.0,0.009811779769905934,0.9747191011235955,1.0,0.9738641959851424
964.0,0.009782228114390501,0.9747191011235955,1.0,0.9730478694545303
963.0,0.0097641602748354,0.9747191011235955,1.0,0.9730478694545303
962.0,0.009764113893822125,0.9747191011235955,1.0,0.9730478694545303
961.0,0.009733948363611132,0.9747191011235955,1.0,0.971823379658612
960.0,0.009730685523154408,0.9747191011235955,1.0,0.971823379658612
959.0,0.009727489441098037,0.9747191011235955,1.0,0.9714152163933057
958.0,0.009725395534557906,0.9747191011235955,1.0,0.9714152163933057
957.0,0.009719728540660853,0.9747191011235955,1.0,0.971823379658612
956.0,0.009712996249117433,0.976123595505618,1.0,0.9714152163933057
955.0,0.009695273781215223,0.976123595505618,1.0,0.9714152163933057
954.0,0.00968524234247939,0.973314606741573,1.0,0.9726397061892241
953.0,0.00968481431067928,0.973314606741573,1.0,0.9730478694545303
952.0,0.009680599044343412,0.9719101123595506,1.0,0.9734585367889489
951.0,0.009667096728442296,0.9719101123595506,1.0,0.971008722507408
950.0,0.009663536028267302,0.9719101123595506,1.0,0.9726413755686323
949.0,0.009662995200121698,0.9719101123595506,1.0,0.9726413755686323
948.0,0.009656448243514092,0.9719101123595506,1.0,0.9722332123033262
947.0,0.009652447325587224,0.9719101123595506,1.0,0.971824214348316
946.0,0.009645200729596922,0.973314606741573,1.0,0.971824214348316
945.0,0.009643604532462229,0.9747191011235955,1.0,0.971824214348316
944.0,0.009638200999741123,0.9747191011235955,1.0,0.971824214348316
943.0,0.009635130092522164,0.9747191011235955,1.0,0.9714152163933057
942.0,0.009632863353589701,0.976123595505618,1.0,0.9726380368098161
941.0,0.009618745279519187,0.9719101123595506,1.0,0.9710070531279997
940.0,0.009612757849082798,0.9719101123595506,1.0,0.9718250490380201
939.0,0.00960482551382999,0.973314606741573,1.0,0.9734585367889487
938.0,0.009590716377021934,0.973314606741573,1.0,0.9734585367889487
937.0,0.009590415722570503,0.9747191011235955,1.0,0.9730487041442343
936.0,0.009585411679303544,0.9747191011235955,1.0,0.9726397061892241
935.0,0.009583928999817037,0.9747191011235955,1.0,0.9746813572054588
934.0,0.009580046232911749,0.9747191011235955,1.0,0.9746813572054588
933.0,0.009568272831114206,0.9747191011235955,1.0,0.9722323776136221
932.0,0.00956309735303162,0.9747191011235955,1.0,0.971824214348316
931.0,0.009561814381394317,0.9747191011235955,1.0,0.971824214348316
930.0,0.009542339840220527,0.9747191011235955,1.0,0.9726405408789283
929.0,0.009535065443989854,0.9676966292134831,1.0,0.974274028629857
928.0,0.009523528344235477,0.973314606741573,1.0,0.9738641959851424
927.0,0.009499196183849883,0.973314606741573,1.0,0.9738641959851424
926.0,0.009496405606017728,0.973314606741573,1.0,0.9738641959851424
925.0,0.009493151948255672,0.9676966292134831,1.0,0.9730478694545303
924.0,0.009488926311719126,0.973314606741573,1.0,0.9701907265973875
923.0,0.009487402487876872,0.973314606741573,1.0,0.9701907265973875
922.0,0.00946430147658073,0.9705056179775281,1.0,0.9714152163933057
921.0,0.009462916870164428,0.9705056179775281,1.0,0.9722307082342139
920.0,0.009451261619388467,0.9705056179775281,1.0,0.9722307082342139
919.0,0.009445520869751645,0.9705056179775281,1.0,0.9722307082342139
918.0,0.009432298380424716,0.9705056179775281,1.0,0.9722307082342139
917.0,0.009411657952959325,0.9691011235955056,1.0,0.9726388714995201
916.0,0.009411437775055577,0.9691011235955056,1.0,0.9726388714995201
915.0,0.009411264023553252,0.9691011235955056,1.0,0.9726388714995201
914.0,0.009401983469309868,0.973314606741573,1.0,0.9722332123033262
913.0,0.009392478011121875,0.9719101123595506,1.0,0.9722332123033262
912.0,0.00938725156593194,0.9719101123595506,1.0,0.9722332123033262
911.0,0.009365317176278433,0.9719101123595506,1.0,0.9730503735236427
910.0,0.00936120385271299,0.9719101123595506,1.0,0.9722323776136221
909.0,0.009356476699840134,0.973314606741573,1.0,0.9738650306748466
908.0,0.009347165843334749,0.973314606741573,1.0,0.9738650306748466
907.0,0.00932622308825531,0.973314606741573,1.0,0.9730487041442343
