N_features,max_mi,accuracy_test,accuracy_train,mean_cv
2281.0,0.05543428057996147,0.9747191011235955,1.0,0.9705972204832853
2280.0,0.055428538263998295,0.9775280898876404,1.0,0.9701882225282752
2279.0,0.0554000867064568,0.9775280898876404,1.0,0.9701882225282752
2278.0,0.055389171100805434,0.9775280898876404,1.0,0.9705963857935813
2277.0,0.05524712054609071,0.9789325842696629,1.0,0.9714152163933057
2276.0,0.05524212800567674,0.9789325842696629,1.0,0.9722315429239181
2275.0,0.05523050153616027,0.9775280898876404,1.0,0.9726413755686323
2274.0,0.055176335580821245,0.976123595505618,1.0,0.9722332123033262
2273.0,0.05517001675550226,0.9747191011235955,1.0,0.9734560327198365
2272.0,0.05506722443671874,0.9747191011235955,1.0,0.9734560327198365
2271.0,0.05496152217805683,0.9789325842696629,1.0,0.9714152163933057
2270.0,0.05480618388286307,0.9789325842696629,1.0,0.9714152163933057
2269.0,0.05452018725448515,0.976123595505618,1.0,0.9705980551729894
2268.0,0.054500970009904615,0.976123595505618,1.0,0.9705980551729894
2267.0,0.05441562170683967,0.9789325842696629,1.0,0.9697817286423772
2266.0,0.05412458778156326,0.976123595505618,1.0,0.9714152163933057
2265.0,0.054038253617127996,0.976123595505618,1.0,0.971824214348316
2264.0,0.05401468364465911,0.976123595505618,1.0,0.9722323776136221
2263.0,0.05391872818820187,0.9803370786516854,1.0,0.9722323776136221
2262.0,0.053884879011579345,0.9803370786516854,1.0,0.9705997245523976
2261.0,0.05387638504367742,0.9803370786516854,1.0,0.9710078878177038
2260.0,0.05368569775903209,0.9831460674157303,1.0,0.9705997245523976
2259.0,0.05364841934200126,0.9831460674157303,1.0,0.9705997245523976
2258.0,0.05347287160744019,0.9789325842696629,1.0,0.9705980551729894
2257.0,0.05337257298972942,0.9775280898876404,1.0,0.9722323776136221
2256.0,0.053082782791720406,0.9775280898876404,1.0,0.971824214348316
2255.0,0.053011164827937884,0.9775280898876404,1.0,0.9710053837485916
2254.0,0.05288291990737237,0.9775280898876404,1.0,0.9697808939526731
2253.0,0.05284805850048779,0.9817415730337079,1.0,0.9697808939526731
2252.0,0.05282955359872332,0.9747191011235955,1.0,0.9705963857935812
2251.0,0.05267595190083019,0.9775280898876404,1.0,0.9697800592629691
2250.0,0.05258879081090373,0.976123595505618,1.0,0.9718217102792037
2249.0,0.0525513085905811,0.9775280898876404,1.0,0.9714127123241936
2248.0,0.05251314187479483,0.9775280898876404,1.0,0.9714152163933057
2247.0,0.05247997925530301,0.9775280898876404,1.0,0.9714152163933057
2246.0,0.05234222796564025,0.9789325842696629,1.0,0.971824214348316
2245.0,0.05224849107269747,0.9803370786516854,1.0,0.9714152163933057
2244.0,0.05216433633187423,0.9775280898876404,1.0,0.9665130837611118
2243.0,0.05214346336673614,0.9747191011235955,1.0,0.9677375735570302
2242.0,0.05188982412178622,0.9747191011235955,1.0,0.9677375735570302
2241.0,0.05187144257353693,0.9803370786516854,1.0,0.9710062184382956
2240.0,0.05180037592098752,0.9803370786516854,1.0,0.9697817286423772
2239.0,0.05175915629054062,0.9803370786516854,1.0,0.9701907265973875
2238.0,0.05167056860046215,0.9775280898876404,1.0,0.968558073536163
2237.0,0.05158898157002989,0.976123595505618,1.0,0.9689662368014691
2236.0,0.051583944182886254,0.976123595505618,1.0,0.968558073536163
2235.0,0.051239687908707365,0.976123595505618,1.0,0.9701907265973875
2234.0,0.051218028187222986,0.976123595505618,1.0,0.9710070531279997
2233.0,0.051117495765265586,0.976123595505618,1.0,0.9710070531279997
2232.0,0.05105467504795547,0.976123595505618,1.0,0.9689654021117651
2231.0,0.05069709695242852,0.976123595505618,1.0,0.9693744000667752
2230.0,0.05061045128390984,0.9831460674157303,1.0,0.9685564041567547
2229.0,0.05048288703522519,0.9831460674157303,1.0,0.9685564041567547
2228.0,0.05040935185054196,0.9817415730337079,1.0,0.9697808939526731
2227.0,0.05031078846447934,0.9817415730337079,1.0,0.9697808939526731
2226.0,0.05030378416451664,0.9789325842696629,1.0,0.9685555694670507
2225.0,0.05017695055172622,0.9789325842696629,1.0,0.9685555694670507
2224.0,0.05015607739267547,0.9789325842696629,1.0,0.9677400776261426
2223.0,0.050094230020280905,0.9775280898876404,1.0,0.9681482408914487
2222.0,0.04997937463469526,0.9775280898876404,1.0,0.9673302449814282
2221.0,0.04987115704247547,0.9775280898876404,1.0,0.9673302449814282
2220.0,0.049792857787771316,0.9775280898876404,1.0,0.9656975919202037
2219.0,0.04971333734440586,0.9831460674157303,1.0,0.9685564041567547
2218.0,0.04940731605106152,0.976123595505618,1.0,0.9701890572179792
2217.0,0.04937015239496745,0.9845505617977528,1.0,0.9673319143608363
2216.0,0.049348777417106415,0.9859550561797753,1.0,0.9681490755811527
2215.0,0.04915603610897512,0.9859550561797753,1.0,0.9681490755811527
2214.0,0.049091743776292995,0.9845505617977528,1.0,0.9693727306873671
2213.0,0.049091040778890926,0.9845505617977528,1.0,0.9689628980426527
2212.0,0.04898490086084539,0.9803370786516854,1.0,0.9677392429364383
2211.0,0.04896660164595201,0.9803370786516854,1.0,0.9677392429364383
2210.0,0.04896299885341948,0.9859550561797753,1.0,0.9689637327323567
2209.0,0.04892684636454403,0.9859550561797753,1.0,0.9677392429364383
2208.0,0.04892203058148725,0.9859550561797753,1.0,0.9689645674220608
2207.0,0.04881041028437494,0.9859550561797753,1.0,0.9677400776261423
2206.0,0.04875169791429124,0.9817415730337079,1.0,0.9673310796711322
2205.0,0.048710070805433325,0.9817415730337079,1.0,0.9673310796711322
2204.0,0.04867362747308368,0.9831460674157303,1.0,0.9673319143608363
2203.0,0.04867203400325604,0.9831460674157303,1.0,0.9685564041567547
2202.0,0.04866719769665995,0.9831460674157303,1.0,0.9685564041567547
2201.0,0.04845529366808088,0.9845505617977528,1.0,0.9689645674220608
2200.0,0.04837490891487217,0.9845505617977528,1.0,0.9689645674220608
2199.0,0.04830704023196697,0.9845505617977528,1.0,0.9681482408914487
2198.0,0.04825102152995053,0.9831460674157303,1.0,0.9681482408914487
2197.0,0.048185040895423636,0.9817415730337079,1.0,0.9661057551855098
2196.0,0.048096413481226286,0.9831460674157303,1.0,0.969371895997663
2195.0,0.0480590883868901,0.9831460674157303,1.0,0.9689637327323568
2194.0,0.048000681462482264,0.9831460674157303,1.0,0.9689637327323568
2193.0,0.04796514331927315,0.9803370786516854,1.0,0.9685539000876424
2192.0,0.047962115296837915,0.9803370786516854,1.0,0.9685539000876424
2191.0,0.04781154889663619,0.9803370786516854,1.0,0.9677375735570302
2190.0,0.047767074337551785,0.9831460674157303,1.0,0.9685555694670507
2189.0,0.04771692606356659,0.9845505617977528,1.0,0.969371895997663
2188.0,0.04768291005487835,0.9859550561797753,1.0,0.9685555694670507
2187.0,0.04766519505976774,0.9845505617977528,1.0,0.9685555694670507
2186.0,0.047601246540724285,0.9859550561797753,1.0,0.9705972204832853
2185.0,0.04759717978686462,0.9817415730337079,1.0,0.9701890572179792
2184.0,0.047542396997152236,0.9817415730337079,1.0,0.9701890572179792
2183.0,0.0473303658157882,0.9817415730337079,1.0,0.9697800592629691
2182.0,0.047251874678166494,0.9817415730337079,1.0,0.9701882225282752
2181.0,0.04722442841367469,0.9803370786516854,1.0,0.9677400776261426
2180.0,0.04698261776201962,0.9803370786516854,1.0,0.9677400776261426
2179.0,0.046902443570860486,0.9803370786516854,1.0,0.9697808939526731
2178.0,0.046858191367289415,0.9831460674157303,1.0,0.9693727306873671
2177.0,0.04661013335371811,0.9831460674157303,1.0,0.9689645674220608
2176.0,0.04659947880065762,0.9831460674157303,1.0,0.9689645674220608
2175.0,0.04659170081974828,0.9845505617977528,1.0,0.9705972204832853
2174.0,0.04650557684235457,0.9845505617977528,1.0,0.9705972204832853
2173.0,0.04636797380390867,0.9873595505617978,1.0,0.9710053837485916
2172.0,0.04633059295722042,0.9817415730337079,1.0,0.9697800592629691
2171.0,0.04618988045827788,0.9817415730337079,1.0,0.9697800592629691
2170.0,0.046167930192400064,0.9817415730337079,1.0,0.9701890572179792
2169.0,0.04605332445605681,0.9817415730337079,1.0,0.9697808939526731
2168.0,0.04601762993638214,0.9831460674157303,1.0,0.9693735653770711
2167.0,0.04599176203740862,0.9831460674157303,1.0,0.9697825633320815
2166.0,0.04585895538670459,0.9831460674157303,1.0,0.9685555694670507
2165.0,0.045771208350353865,0.9817415730337079,1.0,0.9701890572179792
2164.0,0.045661010485518405,0.9817415730337079,1.0,0.9693710613079587
2163.0,0.0456396484874142,0.9803370786516854,1.0,0.9697792245732648
2162.0,0.04556465614014105,0.9803370786516854,1.0,0.9697792245732648
2161.0,0.04546996098573319,0.9803370786516854,1.0,0.9697792245732648
2160.0,0.04541954116494806,0.9803370786516854,1.0,0.9705980551729894
2159.0,0.04541789937774876,0.9803370786516854,1.0,0.9689654021117649
2158.0,0.04538144860370896,0.9817415730337079,1.0,0.9677409123158466
2157.0,0.04530466559645174,0.9803370786516854,1.0,0.9697808939526732
2156.0,0.04519204850000502,0.9789325842696629,1.0,0.9689637327323568
2155.0,0.04516437485521285,0.9817415730337079,1.0,0.9681482408914487
2154.0,0.04506692919740751,0.9817415730337079,1.0,0.9677400776261426
2153.0,0.04505895273384519,0.9817415730337079,1.0,0.9681490755811527
2152.0,0.04481570279613467,0.9803370786516854,1.0,0.9693735653770711
2151.0,0.04479078815414428,0.9803370786516854,1.0,0.9689654021117651
2150.0,0.04475000394552753,0.9803370786516854,1.0,0.9689654021117651
2149.0,0.0447491131597626,0.9803370786516854,1.0,0.9701898919076832
2148.0,0.04460939188470414,0.9803370786516854,1.0,0.9701898919076832
2147.0,0.044601147866073276,0.9817415730337079,1.0,0.9697808939526731
2146.0,0.044596200705255384,0.9817415730337079,1.0,0.9681482408914486
2145.0,0.04452398153638959,0.9817415730337079,1.0,0.9677400776261426
2144.0,0.04448175038068514,0.9817415730337079,1.0,0.9689662368014691
2143.0,0.04443908038998767,0.9845505617977528,1.0,0.9701898919076832
2142.0,0.04440222264476801,0.9831460674157303,1.0,0.9697808939526732
2141.0,0.044368603844037846,0.9803370786516854,1.0,0.968558073536163
2140.0,0.044367935140440906,0.9817415730337079,1.0,0.9673310796711323
2139.0,0.04421221682834231,0.9817415730337079,1.0,0.9673310796711323
2138.0,0.04411631818119255,0.9845505617977528,1.0,0.9689645674220608
2137.0,0.04404771606019575,0.9845505617977528,1.0,0.9689645674220608
2136.0,0.04396023332744314,0.9831460674157303,1.0,0.9681482408914487
2135.0,0.043957850152709144,0.9831460674157303,1.0,0.9685564041567547
2134.0,0.04393456532492834,0.9831460674157303,1.0,0.9685564041567547
2133.0,0.04393411218205534,0.9831460674157303,1.0,0.9677384082467343
2132.0,0.04385536831490189,0.9831460674157303,1.0,0.9677384082467343
2131.0,0.043640423981861964,0.9831460674157303,1.0,0.9677384082467343
2130.0,0.04356753709558059,0.9831460674157303,1.0,0.9665139184508158
2129.0,0.043547919460079854,0.9845505617977528,1.0,0.9685547347773464
2128.0,0.04349044623408749,0.9845505617977528,1.0,0.9685547347773464
2127.0,0.04347500993008069,0.9803370786516854,1.0,0.9681457368223363
2126.0,0.04344906138924842,0.9803370786516854,1.0,0.9681457368223363
2125.0,0.04344238242359455,0.9831460674157303,1.0,0.9685564041567547
2124.0,0.043439724838507665,0.9789325842696629,1.0,0.9693727306873671
2123.0,0.043426852711256014,0.9789325842696629,1.0,0.9685564041567547
2122.0,0.04340162571761774,0.9803370786516854,1.0,0.9697808939526731
2121.0,0.04334630767954195,0.9803370786516854,1.0,0.9689645674220608
2120.0,0.043345252143909496,0.9803370786516854,1.0,0.9689645674220608
2119.0,0.043317102741538216,0.9831460674157303,1.0,0.9689645674220608
2118.0,0.04328981688660449,0.9789325842696629,1.0,0.9701882225282752
2117.0,0.043245408335498725,0.9789325842696629,1.0,0.9714127123241936
2116.0,0.043212895429562526,0.9789325842696629,1.0,0.9689637327323568
2115.0,0.04281907892698911,0.9803370786516854,1.0,0.9697808939526732
2114.0,0.04259901346072903,0.9803370786516854,1.0,0.9689628980426527
2113.0,0.042565356575514635,0.9789325842696629,1.0,0.9697792245732648
2112.0,0.04253989806261549,0.9803370786516854,1.0,0.971823379658612
2111.0,0.04253084828928988,0.9817415730337079,1.0,0.9714160510830098
2110.0,0.04249369425279004,0.9831460674157303,1.0,0.9693702266182547
2109.0,0.04227924681297779,0.9831460674157303,1.0,0.971824214348316
2108.0,0.04216840085058138,0.9831460674157303,1.0,0.971824214348316
2107.0,0.042024539054216214,0.9831460674157303,1.0,0.9714152163933057
2106.0,0.04196937928537059,0.9817415730337079,1.0,0.9681465715120403
2105.0,0.041969196625059046,0.9817415730337079,1.0,0.9689628980426527
2104.0,0.041934446794452684,0.9831460674157303,1.0,0.9689637327323568
2103.0,0.04190532599342123,0.9831460674157303,1.0,0.9714152163933057
2102.0,0.041860198512199354,0.9831460674157303,1.0,0.9710070531279996
2101.0,0.04179567101022208,0.9831460674157303,1.0,0.9701907265973875
2100.0,0.041717348277952926,0.9831460674157303,1.0,0.9681457368223363
2099.0,0.04166633447180046,0.9789325842696629,1.0,0.9693718959976628
2098.0,0.04157845140693328,0.9831460674157303,1.0,0.9697783898835608
2097.0,0.04149404108119503,0.9831460674157303,1.0,0.9697783898835608
2096.0,0.041460602083738696,0.9831460674157303,1.0,0.9681457368223363
2095.0,0.04138703407765898,0.9817415730337079,1.0,0.9701890572179792
2094.0,0.041308551195841314,0.9817415730337079,1.0,0.9701890572179792
2093.0,0.04129278176192708,0.9803370786516854,1.0,0.9681490755811527
2092.0,0.04124915237655857,0.9747191011235955,1.0,0.9685564041567547
2091.0,0.041143571600968265,0.9817415730337079,1.0,0.9669237510955302
2090.0,0.04110762052622907,0.9803370786516854,1.0,0.9656984266099078
2089.0,0.04097283815267483,0.9803370786516854,1.0,0.9656984266099078
2088.0,0.040947852293390374,0.9803370786516854,1.0,0.96651475314052
2087.0,0.040841052394831046,0.9803370786516854,1.0,0.9677392429364385
2086.0,0.04076497826696768,0.9747191011235955,1.0,0.9685555694670507
2085.0,0.04074071049133021,0.9747191011235955,1.0,0.966513918450816
2084.0,0.040723081539204786,0.9747191011235955,1.0,0.9669220817161219
2083.0,0.04070539961459185,0.9775280898876404,1.0,0.9685547347773464
2082.0,0.040635543689312215,0.9775280898876404,1.0,0.9693710613079587
2081.0,0.04053712946864896,0.9775280898876404,1.0,0.9669212470264179
2080.0,0.04050972541076203,0.9789325842696629,1.0,0.9677342347982136
2079.0,0.04049416732004807,0.9803370786516854,1.0,0.9673302449814282
2078.0,0.040461839741530836,0.9803370786516854,1.0,0.9677384082467343
2077.0,0.04043271943129323,0.9803370786516854,1.0,0.9677384082467343
2076.0,0.04042148280577362,0.9803370786516854,1.0,0.9677384082467343
2075.0,0.040315042330547834,0.976123595505618,1.0,0.9656934184716832
2074.0,0.04029654819221795,0.976123595505618,1.0,0.965285255206377
2073.0,0.04026721662621635,0.9803370786516854,1.0,0.9677375735570302
2072.0,0.04026604031744907,0.9803370786516854,1.0,0.9689645674220608
2071.0,0.0401748214017974,0.9803370786516854,1.0,0.9689645674220608
2070.0,0.04013655364787727,0.9803370786516854,1.0,0.9681457368223363
2069.0,0.04012713127709322,0.9803370786516854,1.0,0.9681457368223363
2068.0,0.04006407739097706,0.9803370786516854,1.0,0.9685539000876424
2067.0,0.04006116108803015,0.9803370786516854,1.0,0.9685539000876424
2066.0,0.03987155245267293,0.9803370786516854,1.0,0.9705963857935812
2065.0,0.03971043591219314,0.9817415730337079,1.0,0.9714135470138976
2064.0,0.03964744612516591,0.9803370786516854,1.0,0.9714135470138976
2063.0,0.039639385355824786,0.9789325842696629,1.0,0.9681474062017446
2062.0,0.03959266016895158,0.9789325842696629,1.0,0.9681474062017446
2061.0,0.039540233840904326,0.9789325842696629,1.0,0.96651475314052
2060.0,0.03952217485258136,0.976123595505618,1.0,0.9681474062017446
2059.0,0.039455967533190694,0.976123595505618,1.0,0.9681482408914486
2058.0,0.03940576261522044,0.9775280898876404,1.0,0.9673277409123159
2057.0,0.039384393688503216,0.9775280898876404,1.0,0.9673277409123159
2056.0,0.03934526666655147,0.976123595505618,1.0,0.9673285756020199
2055.0,0.039244542023837425,0.976123595505618,1.0,0.9685530653979384
2054.0,0.03921485675449565,0.976123595505618,1.0,0.9685530653979384
2053.0,0.039196912165079034,0.9775280898876404,1.0,0.9673285756020199
2052.0,0.039195152834952784,0.9775280898876404,1.0,0.9673285756020199
2051.0,0.039052595094134945,0.9775280898876404,1.0,0.9673285756020199
2050.0,0.03903529902862268,0.9775280898876404,1.0,0.9677367388673261
2049.0,0.03901046641963579,0.9775280898876404,1.0,0.9677367388673261
2048.0,0.03895961432939865,0.9775280898876404,1.0,0.9677367388673261
2047.0,0.038944826392591114,0.9817415730337079,1.0,0.9677350694879179
2046.0,0.03885361683339239,0.9817415730337079,1.0,0.968143232753224
2045.0,0.038828465793763645,0.9803370786516854,1.0,0.9705963857935813
2044.0,0.03876228660287362,0.9803370786516854,1.0,0.9677392429364385
2043.0,0.03868313351782615,0.9803370786516854,1.0,0.9681465715120403
2042.0,0.03866367408004856,0.9803370786516854,1.0,0.9685555694670507
2041.0,0.03864844971996395,0.9803370786516854,1.0,0.9685555694670507
2040.0,0.03863814559593326,0.9803370786516854,1.0,0.9673310796711323
2039.0,0.0385952009653614,0.9789325842696629,1.0,0.9693727306873671
2038.0,0.03854254528245504,0.9789325842696629,1.0,0.9705972204832853
2037.0,0.038425944020862746,0.9789325842696629,1.0,0.9705972204832853
2036.0,0.03827038362331425,0.9789325842696629,1.0,0.9697808939526731
2035.0,0.03822640570456426,0.9789325842696629,1.0,0.9701890572179792
2034.0,0.03820158477741309,0.9789325842696629,1.0,0.9701890572179792
2033.0,0.0381683354479363,0.9789325842696629,1.0,0.9685564041567547
2032.0,0.03813644058552956,0.9789325842696629,1.0,0.9689645674220608
2031.0,0.03810163471111783,0.9775280898876404,1.0,0.9685564041567547
2030.0,0.03808602312200904,0.9775280898876404,1.0,0.9685564041567547
2029.0,0.03807864226381796,0.9775280898876404,1.0,0.9697808939526731
2028.0,0.038066392108139224,0.9775280898876404,1.0,0.9689645674220608
2027.0,0.03805517103591871,0.9775280898876404,1.0,0.9685564041567547
2026.0,0.037991532581520326,0.9747191011235955,1.0,0.9681465715120403
2025.0,0.03792336743781721,0.9747191011235955,1.0,0.9685564041567547
2024.0,0.0377016270274837,0.9747191011235955,1.0,0.9677375735570302
2023.0,0.037691813957619225,0.9803370786516854,1.0,0.9673319143608363
2022.0,0.03767309810553621,0.9775280898876404,1.0,0.9689628980426527
2021.0,0.03755460141014355,0.9775280898876404,1.0,0.9697808939526731
2020.0,0.03753258024581263,0.9747191011235955,1.0,0.9689637327323568
2019.0,0.037530795576366405,0.9747191011235955,1.0,0.969371895997663
2018.0,0.03742290316916819,0.9747191011235955,1.0,0.969371895997663
2017.0,0.03737830322296287,0.9747191011235955,1.0,0.9697783898835608
2016.0,0.03737098279251305,0.9747191011235955,1.0,0.9693702266182547
2015.0,0.03729639233987436,0.9747191011235955,1.0,0.9697800592629691
2014.0,0.03726175103206564,0.9747191011235955,1.0,0.969371895997663
2013.0,0.03722740290916171,0.9747191011235955,1.0,0.9710045490588873
2012.0,0.03720390051896816,0.9803370786516854,1.0,0.9705963857935813
2011.0,0.0370718435338826,0.9803370786516854,1.0,0.9705963857935813
2010.0,0.037026779752482586,0.9803370786516854,1.0,0.9710045490588873
2009.0,0.03697643421153063,0.9803370786516854,1.0,0.9681465715120403
2008.0,0.036974962044473036,0.9789325842696629,1.0,0.9689628980426525
2007.0,0.036956265813266276,0.9831460674157303,1.0,0.9685555694670507
2006.0,0.03681155848823514,0.9817415730337079,1.0,0.9685555694670507
2005.0,0.03674932991874913,0.9817415730337079,1.0,0.9685555694670507
2004.0,0.036749280037253085,0.9817415730337079,1.0,0.9685555694670507
2003.0,0.03673146772915037,0.9817415730337079,1.0,0.9693727306873671
2002.0,0.03662658601799085,0.9817415730337079,1.0,0.9701890572179792
2001.0,0.036574876101740594,0.9817415730337079,1.0,0.9701890572179792
2000.0,0.03656391242268442,0.9817415730337079,1.0,0.9701890572179792
1999.0,0.036559997054465,0.9817415730337079,1.0,0.9710053837485914
1998.0,0.03655862050561076,0.9817415730337079,1.0,0.9697808939526732
1997.0,0.036475046290772806,0.9817415730337079,1.0,0.9693718959976628
1996.0,0.036458654522276035,0.9775280898876404,1.0,0.9710070531279997
1995.0,0.0364458678982742,0.9775280898876404,1.0,0.9701890572179792
1994.0,0.0364319779147968,0.976123595505618,1.0,0.9693727306873671
1993.0,0.03641138333130711,0.976123595505618,1.0,0.9701865531488669
1992.0,0.036345691654030565,0.976123595505618,1.0,0.9701882225282752
1991.0,0.036310342123607064,0.976123595505618,1.0,0.9697800592629691
1990.0,0.03629350804651965,0.976123595505618,1.0,0.9697800592629691
1989.0,0.03621434856538919,0.9803370786516854,1.0,0.9689620633529484
1988.0,0.036145888622021394,0.9803370786516854,1.0,0.9689620633529484
1987.0,0.036062758871457934,0.9775280898876404,1.0,0.9681457368223363
1986.0,0.03606018387577503,0.9775280898876404,1.0,0.9681457368223363
1985.0,0.036025720680262774,0.9817415730337079,1.0,0.9681457368223363
1984.0,0.03598417510365226,0.9817415730337079,1.0,0.9681457368223363
1983.0,0.035942951069681595,0.9817415730337079,1.0,0.9681457368223363
1982.0,0.035900486578048785,0.9789325842696629,1.0,0.9689620633529484
1981.0,0.035895041510548786,0.9803370786516854,1.0,0.9714143817036017
1980.0,0.03582922142200906,0.976123595505618,1.0,0.9669195776470098
1979.0,0.0357606807576103,0.976123595505618,1.0,0.9669195776470098
1978.0,0.03570014337888128,0.976123595505618,1.0,0.9681474062017446
1977.0,0.035608240657599044,0.976123595505618,1.0,0.9681474062017446
1976.0,0.035605302750489454,0.9747191011235955,1.0,0.9669229164058262
1975.0,0.035559843422252824,0.9747191011235955,1.0,0.9677392429364385
1974.0,0.03554148722563877,0.9747191011235955,1.0,0.9677392429364385
1973.0,0.03548327039117849,0.9719101123595506,1.0,0.9697800592629691
1972.0,0.03548161872160893,0.9719101123595506,1.0,0.9697800592629691
1971.0,0.03546812625684059,0.9719101123595506,1.0,0.9697800592629691
1970.0,0.03540561134620157,0.9719101123595506,1.0,0.9701865531488669
1969.0,0.03536753643209822,0.9803370786516854,1.0,0.9669204123367138
1968.0,0.035285987344145786,0.9789325842696629,1.0,0.9697817286423772
1967.0,0.03525331133898568,0.9789325842696629,1.0,0.9681482408914486
1966.0,0.0352099776392496,0.9789325842696629,1.0,0.9681482408914486
1965.0,0.03519325328365763,0.9789325842696629,1.0,0.9681482408914486
1964.0,0.035139240778140124,0.9789325842696629,1.0,0.9693727306873671
1963.0,0.03512290950569863,0.976123595505618,1.0,0.9697808939526731
1962.0,0.03507063434191848,0.9789325842696629,1.0,0.9705963857935813
1961.0,0.03484858086129705,0.9775280898876404,1.0,0.9701882225282752
1960.0,0.034820196129079495,0.9775280898876404,1.0,0.9681457368223363
1959.0,0.034803615764672724,0.9817415730337079,1.0,0.9705972204832853
1958.0,0.03480200834471803,0.9789325842696629,1.0,0.9693693919285506
1957.0,0.034791195443540035,0.9789325842696629,1.0,0.9689612286632444
1956.0,0.03478226593041045,0.9775280898876404,1.0,0.9685522307082343
1955.0,0.034760229396972875,0.9775280898876404,1.0,0.9685522307082343
1954.0,0.034689956127825994,0.976123595505618,1.0,0.9665130837611118
1953.0,0.034608500137291554,0.976123595505618,1.0,0.9669212470264179
1952.0,0.034607365946679014,0.9803370786516854,1.0,0.9697783898835608
1951.0,0.03459583583022208,0.9803370786516854,1.0,0.9701857184591628
1950.0,0.03458886596709676,0.976123595505618,1.0,0.9693710613079588
1949.0,0.03454476043749155,0.9789325842696629,1.0,0.9689612286632444
1948.0,0.03449089674778727,0.976123595505618,1.0,0.9697775551938566
1947.0,0.03446186439732468,0.976123595505618,1.0,0.9689620633529484
1946.0,0.034446998915283356,0.976123595505618,1.0,0.9685539000876423
1945.0,0.03443929117373812,0.976123595505618,1.0,0.9673294102917239
1944.0,0.0344287819478446,0.976123595505618,1.0,0.9661040858061016
1943.0,0.03441595706908673,0.9803370786516854,1.0,0.9665130837611118
1942.0,0.03432052623510429,0.9789325842696629,1.0,0.9685539000876424
1941.0,0.034317426227402414,0.9789325842696629,1.0,0.9685539000876424
1940.0,0.03428724828073304,0.9803370786516854,1.0,0.9685539000876424
1939.0,0.03424144233682713,0.9803370786516854,1.0,0.9685539000876424
1938.0,0.03421602898134468,0.9803370786516854,1.0,0.9693693919285504
1937.0,0.03410181176406102,0.9803370786516854,1.0,0.9693693919285504
1936.0,0.03405262149777655,0.9747191011235955,1.0,0.9693718959976628
1935.0,0.034014071860287265,0.9831460674157303,1.0,0.9689628980426527
1934.0,0.033919683988839155,0.9831460674157303,1.0,0.9689628980426527
1933.0,0.0338869425596624,0.9831460674157303,1.0,0.971822544968908
1932.0,0.033755138022369735,0.9845505617977528,1.0,0.9693710613079588
1931.0,0.03367767577133152,0.9845505617977528,1.0,0.9714127123241936
1930.0,0.03367588004908395,0.9831460674157303,1.0,0.9701882225282752
1929.0,0.03358686882768569,0.9845505617977528,1.0,0.9673294102917239
1928.0,0.03357138673877613,0.9845505617977528,1.0,0.9673294102917239
1927.0,0.03351649103933996,0.9845505617977528,1.0,0.9673294102917239
1926.0,0.033507059337429146,0.9817415730337079,1.0,0.9693718959976628
1925.0,0.033479494454655256,0.9817415730337079,1.0,0.9697800592629691
1924.0,0.0334566487414556,0.9817415730337079,1.0,0.9693710613079588
1923.0,0.033445633407564124,0.9817415730337079,1.0,0.9693710613079588
1922.0,0.03326037663661463,0.9817415730337079,1.0,0.9693710613079588
1921.0,0.0332044055717462,0.9803370786516854,1.0,0.9677375735570302
1920.0,0.03304190211721725,0.9789325842696629,1.0,0.9677375735570302
1919.0,0.033023138412147324,0.9789325842696629,1.0,0.9677375735570302
1918.0,0.032990003960731595,0.9789325842696629,1.0,0.9693718959976628
1917.0,0.032949608289066346,0.9789325842696629,1.0,0.9681474062017446
1916.0,0.032937520577586366,0.9803370786516854,1.0,0.9697800592629691
1915.0,0.03290354080558466,0.9831460674157303,1.0,0.9697800592629691
1914.0,0.03290075755251354,0.9831460674157303,1.0,0.9705963857935813
1913.0,0.032897742319471845,0.9775280898876404,1.0,0.9726405408789283
1912.0,0.03289144572272096,0.9775280898876404,1.0,0.9726405408789283
1911.0,0.0328223653253461,0.9817415730337079,1.0,0.9689628980426527
1910.0,0.03277161379976268,0.9817415730337079,1.0,0.9689628980426527
1909.0,0.03276396209639132,0.9817415730337079,1.0,0.9693710613079587
1908.0,0.03273138484107796,0.9817415730337079,1.0,0.9697800592629691
1907.0,0.032729378870923975,0.9817415730337079,1.0,0.9714118776344893
1906.0,0.03272117820735687,0.9817415730337079,1.0,0.9693702266182547
1905.0,0.03271047639044511,0.9789325842696629,1.0,0.9697800592629691
1904.0,0.03270149676225653,0.9803370786516854,1.0,0.9705963857935812
1903.0,0.032659400198813415,0.9803370786516854,1.0,0.9705963857935812
1902.0,0.03263358798706317,0.9789325842696629,1.0,0.9689620633529484
1901.0,0.032543690313104445,0.9817415730337079,1.0,0.9693718959976628
1900.0,0.03252528869179305,0.9817415730337079,1.0,0.9693718959976628
1899.0,0.0324927567185902,0.9817415730337079,1.0,0.9689628980426527
1898.0,0.032462568631022704,0.9789325842696629,1.0,0.9701890572179792
1897.0,0.03243470503533352,0.9789325842696629,1.0,0.9714127123241936
1896.0,0.03242770953633323,0.9831460674157303,1.0,0.9701890572179792
1895.0,0.03236191942647482,0.976123595505618,1.0,0.9697792245732648
1894.0,0.03231981692511554,0.9789325842696629,1.0,0.9677384082467342
1893.0,0.03229963790124302,0.973314606741573,1.0,0.9710053837485914
