N_features,min_mi,accuracy_test,accuracy_train,mean_cv
2229.0,0.0014622576699645506,0.9747191011235955,1.0,0.9714152163933057
2228.0,0.0014631101089292997,0.9747191011235955,1.0,0.9714152163933057
2227.0,0.0014779510910103433,0.9747191011235955,1.0,0.9714152163933057
2226.0,0.0014821815573258235,0.9747191011235955,1.0,0.971823379658612
2225.0,0.0014832348556090835,0.9747191011235955,1.0,0.971823379658612
2224.0,0.00152601391783036,0.9747191011235955,1.0,0.971823379658612
2223.0,0.0015341753969138061,0.973314606741573,1.0,0.9726397061892241
2222.0,0.0015527248209270539,0.973314606741573,1.0,0.9726397061892241
2221.0,0.0015778368827987777,0.973314606741573,1.0,0.9726397061892241
2220.0,0.0015884834110455603,0.973314606741573,1.0,0.9726397061892241
2219.0,0.0015999583652033245,0.973314606741573,1.0,0.9730487041442343
2218.0,0.0016085948600497169,0.973314606741573,1.0,0.9730487041442343
2217.0,0.0016149758740349185,0.973314606741573,1.0,0.9730487041442343
2216.0,0.0016859582931956218,0.973314606741573,1.0,0.9730487041442343
2215.0,0.0016872981438089685,0.973314606741573,1.0,0.9734568674095405
2214.0,0.0017048516944981884,0.973314606741573,1.0,0.9734568674095405
2213.0,0.001717562782216131,0.973314606741573,1.0,0.9734568674095405
2212.0,0.0017182649970057806,0.9747191011235955,1.0,0.9734568674095405
2211.0,0.0017208634854193328,0.9747191011235955,1.0,0.9734568674095405
2210.0,0.0017224850027437455,0.9747191011235955,1.0,0.9730487041442343
2209.0,0.0017483796675077379,0.9747191011235955,1.0,0.9730487041442343
2208.0,0.0017494765067247453,0.9747191011235955,1.0,0.9730487041442343
2207.0,0.0017646559216604185,0.976123595505618,1.0,0.9730487041442343
2206.0,0.0017764166668949866,0.976123595505618,1.0,0.9730487041442343
2205.0,0.0017795072196837847,0.976123595505618,1.0,0.9730487041442343
2204.0,0.0017921819307848974,0.976123595505618,1.0,0.9730487041442343
2203.0,0.0018257591634149861,0.976123595505618,1.0,0.9730487041442343
2202.0,0.0018405204615936643,0.976123595505618,1.0,0.9726405408789282
2201.0,0.0018524522891718576,0.976123595505618,1.0,0.9726405408789282
2200.0,0.0018686163775782916,0.976123595505618,1.0,0.9726405408789282
2199.0,0.0018786410714466406,0.976123595505618,1.0,0.9726405408789282
2198.0,0.0018954761395937325,0.976123595505618,1.0,0.9726405408789282
2197.0,0.0019044336751363744,0.976123595505618,1.0,0.9726405408789282
2196.0,0.0019229419767361478,0.976123595505618,1.0,0.9726405408789282
2195.0,0.0019308080938214012,0.976123595505618,1.0,0.9722323776136221
2194.0,0.0019360473597827,0.976123595505618,1.0,0.9722323776136221
2193.0,0.0019385346392462033,0.976123595505618,1.0,0.9722323776136221
2192.0,0.001966011521660427,0.976123595505618,1.0,0.9722323776136221
2191.0,0.0020363591030094774,0.976123595505618,1.0,0.9722323776136221
2190.0,0.0020713561851868345,0.976123595505618,1.0,0.9722323776136221
2189.0,0.0020873204956823876,0.973314606741573,1.0,0.9722323776136221
2188.0,0.002099639877065851,0.973314606741573,1.0,0.9722323776136221
2187.0,0.0021023992416318027,0.973314606741573,1.0,0.9722323776136221
2186.0,0.002123899599865142,0.973314606741573,1.0,0.9722323776136221
2185.0,0.0021273203991727385,0.973314606741573,1.0,0.9722323776136221
2184.0,0.0021307133901091735,0.973314606741573,1.0,0.9722323776136221
2183.0,0.0021329319144480774,0.973314606741573,1.0,0.9722323776136221
2182.0,0.002191903585946786,0.973314606741573,1.0,0.9722323776136221
2181.0,0.0022070627787416086,0.973314606741573,1.0,0.9722323776136221
2180.0,0.0022181902823283917,0.973314606741573,1.0,0.9722323776136221
2179.0,0.0022184570062999676,0.973314606741573,1.0,0.9722323776136221
2178.0,0.002242143450980061,0.973314606741573,1.0,0.9722323776136221
2177.0,0.0022463751179002678,0.973314606741573,1.0,0.9722323776136221
2176.0,0.00224797183450387,0.973314606741573,1.0,0.9722323776136221
2175.0,0.0023236780566779913,0.973314606741573,1.0,0.9722323776136221
2174.0,0.002331880417313803,0.973314606741573,1.0,0.9722323776136221
2173.0,0.0023467994830619343,0.973314606741573,1.0,0.971824214348316
2172.0,0.0023524547937863183,0.973314606741573,1.0,0.971824214348316
2171.0,0.002359315327554512,0.973314606741573,1.0,0.971824214348316
2170.0,0.0023740182830673806,0.973314606741573,1.0,0.971824214348316
2169.0,0.0023971985269222174,0.973314606741573,1.0,0.971824214348316
2168.0,0.002428788569067475,0.973314606741573,1.0,0.971824214348316
2167.0,0.0024355752462188462,0.973314606741573,1.0,0.9734568674095405
2166.0,0.0024567224211573535,0.973314606741573,1.0,0.9734568674095405
2165.0,0.002464787188123152,0.973314606741573,1.0,0.9734568674095405
2164.0,0.0024906420378651983,0.973314606741573,1.0,0.9734568674095405
2163.0,0.0025290911734958677,0.973314606741573,1.0,0.9734568674095405
2162.0,0.002555201182407929,0.973314606741573,1.0,0.9734568674095405
2161.0,0.002583312950759309,0.973314606741573,1.0,0.9734568674095405
2160.0,0.0025879597744293825,0.973314606741573,1.0,0.9734568674095405
2159.0,0.0026008097867300517,0.973314606741573,1.0,0.9734568674095405
2158.0,0.0026096816584892935,0.973314606741573,1.0,0.9722298735445098
2157.0,0.0026242686794359926,0.973314606741573,1.0,0.9726380368098159
2156.0,0.002634541965792714,0.973314606741573,1.0,0.9726380368098159
2155.0,0.0026967421057757512,0.973314606741573,1.0,0.9726380368098159
2154.0,0.0026978395257277743,0.973314606741573,1.0,0.9726380368098159
2153.0,0.002715857187606474,0.973314606741573,1.0,0.9726380368098159
2152.0,0.002719572095189138,0.973314606741573,1.0,0.9726380368098159
2151.0,0.0027350029712100987,0.973314606741573,1.0,0.9726380368098159
2150.0,0.002739782430546178,0.973314606741573,1.0,0.9726380368098159
2149.0,0.0027498904950260528,0.973314606741573,1.0,0.9726380368098159
2148.0,0.00275129548371833,0.973314606741573,1.0,0.9726380368098159
2147.0,0.0027583183600801142,0.973314606741573,1.0,0.9726380368098159
2146.0,0.0027629384284357794,0.973314606741573,1.0,0.9726380368098159
2145.0,0.0028011402775349747,0.973314606741573,1.0,0.9726380368098159
2144.0,0.0028137253194666645,0.973314606741573,1.0,0.9726380368098159
2143.0,0.002841346597111105,0.973314606741573,1.0,0.9726380368098159
2142.0,0.0028436132991949137,0.973314606741573,1.0,0.9726380368098159
2141.0,0.0028500924266103844,0.973314606741573,1.0,0.9726380368098159
2140.0,0.002851526062625398,0.973314606741573,1.0,0.9726380368098159
2139.0,0.0028579022998680426,0.973314606741573,1.0,0.9726380368098159
2138.0,0.0028625712999719166,0.973314606741573,1.0,0.9726380368098159
2137.0,0.0028691944852707874,0.973314606741573,1.0,0.9726380368098159
2136.0,0.00288521609380199,0.973314606741573,1.0,0.9726380368098159
2135.0,0.0029108590293678294,0.9747191011235955,1.0,0.9730470347648261
2134.0,0.0029210844151885684,0.9747191011235955,1.0,0.9734560327198365
2133.0,0.00293189655224535,0.9747191011235955,1.0,0.9734560327198365
2132.0,0.002932307880289864,0.9747191011235955,1.0,0.9734560327198365
2131.0,0.0029440557786100108,0.9747191011235955,1.0,0.9734560327198365
2130.0,0.0029487543479749245,0.9747191011235955,1.0,0.9734560327198365
2129.0,0.0029644314145302886,0.9747191011235955,1.0,0.9734560327198365
2128.0,0.003015201923911359,0.9747191011235955,1.0,0.9734560327198365
2127.0,0.0030176987632908325,0.973314606741573,1.0,0.9714135470138977
2126.0,0.003040944008014357,0.973314606741573,1.0,0.9714135470138977
2125.0,0.003077590958079801,0.973314606741573,1.0,0.9714135470138977
2124.0,0.003082379397778112,0.973314606741573,1.0,0.9714135470138977
2123.0,0.0030825782953527447,0.973314606741573,1.0,0.9714135470138977
2122.0,0.003113639865902851,0.973314606741573,1.0,0.9714135470138977
2121.0,0.0031602211909820266,0.973314606741573,1.0,0.9714135470138977
2120.0,0.003162546394572141,0.973314606741573,1.0,0.9714135470138977
2119.0,0.0032027193142187826,0.973314606741573,1.0,0.9714135470138977
2118.0,0.0032215575424752174,0.973314606741573,1.0,0.9714135470138977
2117.0,0.003221991699653204,0.973314606741573,1.0,0.9714135470138977
2116.0,0.003242746653201012,0.973314606741573,1.0,0.9718217102792037
2115.0,0.0032507293185326525,0.973314606741573,1.0,0.9722298735445098
2114.0,0.0032555442901283094,0.973314606741573,1.0,0.9722298735445098
2113.0,0.0032704426134342324,0.9691011235955056,1.0,0.9726380368098159
2112.0,0.0032753735207797785,0.9691011235955056,1.0,0.9726380368098159
2111.0,0.0032944954211462374,0.9691011235955056,1.0,0.9730462000751221
2110.0,0.003309454373392473,0.9691011235955056,1.0,0.9730462000751221
2109.0,0.003357682683039931,0.9691011235955056,1.0,0.9730462000751221
2108.0,0.003364560932757721,0.9691011235955056,1.0,0.9730462000751221
2107.0,0.003365032898098752,0.973314606741573,1.0,0.9714135470138976
2106.0,0.003379493117491972,0.973314606741573,1.0,0.9714135470138976
2105.0,0.0033835359150189426,0.973314606741573,1.0,0.9714135470138976
2104.0,0.0033837042677873352,0.9705056179775281,1.0,0.9714135470138976
2103.0,0.003397244904691954,0.9705056179775281,1.0,0.9714135470138976
2102.0,0.0034028134673369514,0.9705056179775281,1.0,0.9714135470138976
2101.0,0.0034245390994891434,0.9705056179775281,1.0,0.9714135470138976
2100.0,0.003425692474060771,0.9705056179775281,1.0,0.9714135470138976
2099.0,0.003469936540506202,0.9705056179775281,1.0,0.9714135470138976
2098.0,0.003529329681250637,0.9705056179775281,1.0,0.9710053837485916
2097.0,0.0035500884328369953,0.9705056179775281,1.0,0.9710053837485916
2096.0,0.0035544354757623964,0.9705056179775281,1.0,0.9714135470138976
2095.0,0.003568166638179271,0.9705056179775281,1.0,0.9714135470138976
2094.0,0.003568355284561342,0.9705056179775281,1.0,0.9714135470138976
2093.0,0.003579700676109132,0.9705056179775281,1.0,0.9714135470138976
2092.0,0.003583124508756086,0.9705056179775281,1.0,0.9714135470138976
2091.0,0.00358699723641287,0.9705056179775281,1.0,0.9714135470138976
2090.0,0.003591824808327093,0.9705056179775281,1.0,0.9714135470138976
2089.0,0.003623287376187445,0.9705056179775281,1.0,0.9714135470138976
2088.0,0.0036296025251154607,0.9705056179775281,1.0,0.9714135470138977
2087.0,0.0036385344704423783,0.9705056179775281,1.0,0.9714135470138977
2086.0,0.0036420456337131757,0.9705056179775281,1.0,0.9714135470138977
2085.0,0.003656481709356285,0.9705056179775281,1.0,0.9714135470138977
2084.0,0.003678168692171857,0.9705056179775281,1.0,0.9714135470138977
2083.0,0.0037061634499950813,0.9705056179775281,1.0,0.9722307082342139
2082.0,0.0037223592721860044,0.9705056179775281,1.0,0.9730470347648262
2081.0,0.003749434677915442,0.9705056179775281,1.0,0.9730470347648262
2080.0,0.0037927877745087546,0.9705056179775281,1.0,0.9730470347648262
2079.0,0.0037984275192095573,0.9705056179775281,1.0,0.9730470347648262
2078.0,0.0038023109548497303,0.9705056179775281,1.0,0.9734551980301323
2077.0,0.0038204091763400783,0.9705056179775281,1.0,0.9726388714995201
2076.0,0.003820550310744242,0.9705056179775281,1.0,0.9726388714995201
2075.0,0.0039194616610378485,0.9691011235955056,1.0,0.9714143817036017
2074.0,0.004022554178443105,0.9691011235955056,1.0,0.9714143817036017
2073.0,0.004051420717871679,0.9691011235955056,1.0,0.9714143817036017
2072.0,0.004056027750184654,0.9691011235955056,1.0,0.9714143817036017
2071.0,0.004058796124093655,0.9691011235955056,1.0,0.9714143817036017
2070.0,0.004105993013103326,0.9691011235955056,1.0,0.9718225449689077
2069.0,0.004135613776434566,0.9691011235955056,1.0,0.9718225449689077
2068.0,0.004243132673979799,0.9691011235955056,1.0,0.9718225449689077
2067.0,0.004244385484126978,0.9691011235955056,1.0,0.9718225449689077
2066.0,0.004256752592184387,0.9691011235955056,1.0,0.9718225449689077
2065.0,0.004267121885697778,0.9691011235955056,1.0,0.9718225449689077
2064.0,0.004295380613498212,0.9691011235955056,1.0,0.9718225449689077
2063.0,0.004309212940299512,0.9719101123595506,1.0,0.9714143817036017
2062.0,0.004314910434441543,0.9719101123595506,1.0,0.9714143817036017
2061.0,0.004337069485587097,0.9719101123595506,1.0,0.9714143817036017
2060.0,0.004337536306639356,0.9719101123595506,1.0,0.9714143817036017
2059.0,0.004372190372688767,0.9719101123595506,1.0,0.9714143817036017
2058.0,0.004404738082992354,0.9719101123595506,1.0,0.9726388714995201
2057.0,0.004405387815383799,0.9719101123595506,1.0,0.9726388714995201
2056.0,0.004418499131758624,0.976123595505618,1.0,0.9722307082342139
2055.0,0.00443497542340654,0.976123595505618,1.0,0.9722307082342139
2054.0,0.004475432123527634,0.976123595505618,1.0,0.9722307082342139
2053.0,0.004481474926150808,0.976123595505618,1.0,0.9722307082342139
2052.0,0.004498921375473142,0.976123595505618,1.0,0.9722307082342139
2051.0,0.004500317500208073,0.976123595505618,1.0,0.9722307082342139
2050.0,0.004501711303048106,0.976123595505618,1.0,0.9722307082342139
2049.0,0.0045386629655999045,0.976123595505618,1.0,0.9722307082342139
2048.0,0.004553155535650166,0.976123595505618,1.0,0.9722307082342139
2047.0,0.004570259733210902,0.976123595505618,1.0,0.9722307082342139
2046.0,0.004570914301263995,0.976123595505618,1.0,0.9722307082342139
2045.0,0.004578426052923357,0.976123595505618,1.0,0.9722307082342139
2044.0,0.004579394876930154,0.973314606741573,1.0,0.9722307082342139
2043.0,0.004606635743225063,0.973314606741573,1.0,0.9722307082342139
2042.0,0.004662114194540434,0.973314606741573,1.0,0.9722307082342139
2041.0,0.004697332100552565,0.9719101123595506,1.0,0.9722307082342139
2040.0,0.004711839699396592,0.9719101123595506,1.0,0.9726388714995201
2039.0,0.0047188011012173625,0.9719101123595506,1.0,0.9726388714995201
2038.0,0.004741125344330577,0.9719101123595506,1.0,0.9726388714995201
2037.0,0.00477668853877411,0.9719101123595506,1.0,0.9726388714995201
2036.0,0.004782537513596363,0.9719101123595506,1.0,0.9726388714995201
2035.0,0.0048133788919269005,0.9719101123595506,1.0,0.9726388714995201
2034.0,0.004818318991682169,0.9705056179775281,1.0,0.9726388714995201
2033.0,0.00483035181552971,0.9705056179775281,1.0,0.9726388714995201
2032.0,0.004845417868553081,0.9705056179775281,1.0,0.9726388714995201
2031.0,0.004894016908245202,0.9705056179775281,1.0,0.9726388714995201
2030.0,0.004906838938750546,0.9705056179775281,1.0,0.9726388714995201
2029.0,0.004916599799388077,0.9705056179775281,1.0,0.9726388714995201
2028.0,0.004930054488079705,0.9705056179775281,1.0,0.9726388714995201
2027.0,0.004984997638711075,0.9705056179775281,1.0,0.9726388714995201
2026.0,0.00498804696706312,0.9719101123595506,1.0,0.9726388714995201
2025.0,0.004990573451775671,0.9719101123595506,1.0,0.9726388714995201
2024.0,0.004995021171217973,0.9719101123595506,1.0,0.9730470347648261
2023.0,0.005000064302743468,0.9719101123595506,1.0,0.9726388714995201
2022.0,0.005005145073934347,0.9719101123595506,1.0,0.9726388714995201
2021.0,0.005017662327189365,0.9719101123595506,1.0,0.9726388714995201
2020.0,0.005036302133284654,0.9719101123595506,1.0,0.9726388714995201
2019.0,0.0050600466304808744,0.9719101123595506,1.0,0.9726388714995201
2018.0,0.005070125217935484,0.9719101123595506,1.0,0.9726388714995201
2017.0,0.005115908289104354,0.9719101123595506,1.0,0.9726388714995201
2016.0,0.005119878855277982,0.9719101123595506,1.0,0.9726388714995201
2015.0,0.005229260001373026,0.9719101123595506,1.0,0.9726388714995201
2014.0,0.0052718808402660855,0.9719101123595506,1.0,0.9726388714995201
2013.0,0.005272718214319294,0.9719101123595506,1.0,0.9726388714995201
2012.0,0.0052729779068425575,0.9719101123595506,1.0,0.9726405408789283
2011.0,0.005277036998680318,0.9719101123595506,1.0,0.9726405408789283
2010.0,0.005280018540707809,0.9719101123595506,1.0,0.971824214348316
2009.0,0.0053015928777904175,0.9719101123595506,1.0,0.971824214348316
2008.0,0.005306677169873764,0.9719101123595506,1.0,0.971824214348316
2007.0,0.00533941344030775,0.9719101123595506,1.0,0.971824214348316
2006.0,0.0053452643158447,0.9719101123595506,1.0,0.971824214348316
2005.0,0.0053489242597948294,0.9719101123595506,1.0,0.971824214348316
2004.0,0.00538439239715971,0.9719101123595506,1.0,0.971824214348316
2003.0,0.0053958382424466045,0.9719101123595506,1.0,0.9730487041442343
2002.0,0.005396431000887603,0.9719101123595506,1.0,0.9730487041442343
2001.0,0.005406593075061972,0.9719101123595506,1.0,0.9730487041442343
2000.0,0.005409994324758305,0.9719101123595506,1.0,0.9730487041442343
1999.0,0.005422626539872466,0.9719101123595506,1.0,0.9734568674095405
1998.0,0.005429105825256686,0.9719101123595506,1.0,0.9734568674095405
1997.0,0.005441902790335407,0.9719101123595506,1.0,0.9734568674095405
1996.0,0.005455026276682817,0.9719101123595506,1.0,0.9734568674095405
1995.0,0.005483752453387947,0.9719101123595506,1.0,0.9730487041442343
1994.0,0.005500942875310111,0.9691011235955056,1.0,0.9726397061892241
1993.0,0.005531479274707207,0.9691011235955056,1.0,0.9726397061892241
1992.0,0.0055490185175623985,0.9705056179775281,1.0,0.9730487041442343
1991.0,0.005566346503826702,0.9705056179775281,1.0,0.9730487041442343
1990.0,0.0055724972267263695,0.9705056179775281,1.0,0.9730487041442343
1989.0,0.005584856451309683,0.9705056179775281,1.0,0.9730487041442343
1988.0,0.005603460063774213,0.9705056179775281,1.0,0.9730487041442343
1987.0,0.005616330545151316,0.9705056179775281,1.0,0.9730487041442343
1986.0,0.005652217693832284,0.9705056179775281,1.0,0.9730487041442343
1985.0,0.005661142032142852,0.9705056179775281,1.0,0.9734568674095405
1984.0,0.005667508910387031,0.9705056179775281,1.0,0.9734568674095405
1983.0,0.005680680591843457,0.9705056179775281,1.0,0.9734568674095405
1982.0,0.0057567228699184625,0.9705056179775281,1.0,0.9738650306748466
1981.0,0.0057596039251441855,0.9705056179775281,1.0,0.9746813572054588
1980.0,0.005781103779967323,0.9705056179775281,1.0,0.9746813572054588
1979.0,0.005783791592712806,0.9705056179775281,1.0,0.9746813572054588
1978.0,0.005798128997226204,0.9705056179775281,1.0,0.9746813572054588
1977.0,0.0058093385535655795,0.9705056179775281,1.0,0.9746813572054588
1976.0,0.005826694699538004,0.9705056179775281,1.0,0.9746813572054588
1975.0,0.005845484382717592,0.9705056179775281,1.0,0.9746813572054588
1974.0,0.005847323661806847,0.9705056179775281,1.0,0.9746813572054588
1973.0,0.005848524999001015,0.9705056179775281,1.0,0.9742731939401527
1972.0,0.005857098847688036,0.9705056179775281,1.0,0.9730487041442343
1971.0,0.0059223516405657595,0.9705056179775281,1.0,0.9730487041442343
1970.0,0.005947677159200859,0.9705056179775281,1.0,0.9730487041442343
1969.0,0.005961867386734321,0.9705056179775281,1.0,0.9730487041442343
1968.0,0.006000383452423819,0.9719101123595506,1.0,0.9730487041442343
1967.0,0.006018420305462735,0.9719101123595506,1.0,0.9730487041442343
1966.0,0.006023151018061279,0.9719101123595506,1.0,0.9730487041442343
1965.0,0.006030925387310093,0.9719101123595506,1.0,0.9730487041442343
1964.0,0.006042841606910043,0.9719101123595506,1.0,0.9730487041442343
1963.0,0.006055519914975882,0.9719101123595506,1.0,0.9730487041442343
1962.0,0.006113624526357775,0.9719101123595506,1.0,0.9730487041442343
1961.0,0.006133461159991693,0.9719101123595506,1.0,0.9730487041442343
1960.0,0.006150502307578742,0.9719101123595506,1.0,0.9730487041442343
1959.0,0.006154237702481913,0.9719101123595506,1.0,0.9730487041442343
1958.0,0.006169451683355254,0.9719101123595506,1.0,0.9714127123241936
1957.0,0.006188882830884035,0.9719101123595506,1.0,0.9714127123241936
1956.0,0.006189449110372003,0.9719101123595506,1.0,0.9714127123241936
1955.0,0.0062147637678433565,0.9719101123595506,1.0,0.9730453653854181
1954.0,0.006252096496045523,0.9719101123595506,1.0,0.9730453653854181
1953.0,0.00628221866817924,0.9719101123595506,1.0,0.975089520470765
1952.0,0.006300107605245575,0.9719101123595506,1.0,0.975089520470765
1951.0,0.0063237206525788014,0.9719101123595506,1.0,0.975089520470765
1950.0,0.006333674951766177,0.9719101123595506,1.0,0.9738625266057344
1949.0,0.006344566104125704,0.9719101123595506,1.0,0.9738625266057344
1948.0,0.006415845776094109,0.9719101123595506,1.0,0.9738625266057344
1947.0,0.006433766867616431,0.9719101123595506,1.0,0.9734543633404282
1946.0,0.006440094886809522,0.9719101123595506,1.0,0.9734543633404282
1945.0,0.006442814675947872,0.9719101123595506,1.0,0.9718217102792037
1944.0,0.006465141216132508,0.9719101123595506,1.0,0.9718217102792037
1943.0,0.006495120636679674,0.9719101123595506,1.0,0.9718217102792037
1942.0,0.006498409737804245,0.9719101123595506,1.0,0.9718217102792037
1941.0,0.006501260643113405,0.9719101123595506,1.0,0.9718217102792037
1940.0,0.0065092380285949325,0.9719101123595506,1.0,0.9718217102792037
1939.0,0.006509832160429108,0.9719101123595506,1.0,0.9718217102792037
1938.0,0.006534420009950637,0.9719101123595506,1.0,0.9718217102792037
1937.0,0.0065579913566571335,0.9719101123595506,1.0,0.9718217102792037
1936.0,0.006569678177176019,0.9719101123595506,1.0,0.9718217102792037
1935.0,0.0065731666016215495,0.9719101123595506,1.0,0.9718217102792037
1934.0,0.006592799748055489,0.9719101123595506,1.0,0.9742723592504486
1933.0,0.006620452252618314,0.9719101123595506,1.0,0.9738633612954384
1932.0,0.006621836686299343,0.9719101123595506,1.0,0.9738633612954384
1931.0,0.006627070413463887,0.9719101123595506,1.0,0.9738633612954384
1930.0,0.006639932072632249,0.9719101123595506,1.0,0.9738633612954384
1929.0,0.006657577387639391,0.9719101123595506,1.0,0.9738633612954384
1928.0,0.006688622312990056,0.973314606741573,1.0,0.9726388714995201
1927.0,0.006722293252447331,0.973314606741573,1.0,0.9726388714995201
1926.0,0.00675527864236658,0.973314606741573,1.0,0.9726388714995201
1925.0,0.00681243755136518,0.973314606741573,1.0,0.9726388714995201
1924.0,0.006813971476695491,0.973314606741573,1.0,0.9726388714995201
1923.0,0.00681936643998271,0.973314606741573,1.0,0.9726388714995201
1922.0,0.006826038541289936,0.973314606741573,1.0,0.9726397061892242
1921.0,0.0068292651249568515,0.973314606741573,1.0,0.9726397061892242
1920.0,0.0068299934211553115,0.973314606741573,1.0,0.9726397061892242
1919.0,0.006879744992384085,0.973314606741573,1.0,0.9726397061892242
1918.0,0.0069212749438549714,0.973314606741573,1.0,0.9730478694545303
1917.0,0.00695707376135446,0.973314606741573,1.0,0.9726397061892242
1916.0,0.006958518154214666,0.973314606741573,1.0,0.9726397061892242
1915.0,0.006961115183404587,0.973314606741573,1.0,0.9726397061892242
1914.0,0.00698449174454141,0.9719101123595506,1.0,0.9730478694545303
1913.0,0.007001026392948528,0.9719101123595506,1.0,0.9730478694545303
1912.0,0.007003443312191493,0.9719101123595506,1.0,0.9730478694545303
1911.0,0.007009673541978678,0.9719101123595506,1.0,0.9730478694545303
1910.0,0.007040573047738308,0.9719101123595506,1.0,0.9730478694545303
1909.0,0.007057639208941424,0.9676966292134831,1.0,0.9730478694545303
1908.0,0.007085748725386365,0.9676966292134831,1.0,0.9730478694545303
1907.0,0.007090971756019471,0.9676966292134831,1.0,0.9730478694545303
1906.0,0.007105571753349693,0.9676966292134831,1.0,0.9730478694545303
1905.0,0.007109132518304362,0.9676966292134831,1.0,0.9730478694545303
1904.0,0.0071102736640054065,0.9676966292134831,1.0,0.9730478694545303
1903.0,0.007119357260242598,0.9676966292134831,1.0,0.9730478694545303
1902.0,0.007131509032222372,0.9719101123595506,1.0,0.9722290388548057
1901.0,0.0071436131507318645,0.9719101123595506,1.0,0.9722290388548057
1900.0,0.007179178742502623,0.9719101123595506,1.0,0.9722290388548057
1899.0,0.007183572367708724,0.9747191011235955,1.0,0.9726372021201118
1898.0,0.007206402317769145,0.9747191011235955,1.0,0.9726372021201118
1897.0,0.0072201219048100285,0.9747191011235955,1.0,0.9726372021201118
1896.0,0.007226907143156769,0.9747191011235955,1.0,0.9726372021201118
1895.0,0.007336779595118692,0.9747191011235955,1.0,0.9734551980301323
1894.0,0.0073638661953294715,0.9747191011235955,1.0,0.9734551980301323
1893.0,0.00738649852008888,0.9747191011235955,1.0,0.9738633612954384
1892.0,0.007402154856638976,0.9747191011235955,1.0,0.9738633612954384
1891.0,0.007409247100394145,0.9747191011235955,1.0,0.9738633612954384
1890.0,0.00742790477518418,0.9747191011235955,1.0,0.9734543633404282
1889.0,0.007435868595106809,0.9747191011235955,1.0,0.9734543633404282
1888.0,0.007449363236143869,0.9747191011235955,1.0,0.9734543633404282
1887.0,0.0074543974583893835,0.973314606741573,1.0,0.9734543633404282
1886.0,0.007463358654488994,0.973314606741573,1.0,0.9726380368098159
1885.0,0.007492650403790879,0.973314606741573,1.0,0.9726380368098159
1884.0,0.007496266551300312,0.973314606741573,1.0,0.9730462000751221
1883.0,0.007500833045901878,0.973314606741573,1.0,0.9730462000751221
1882.0,0.007536911202519203,0.973314606741573,1.0,0.9730462000751221
1881.0,0.00755582548153666,0.973314606741573,1.0,0.9730462000751221
1880.0,0.007556135636972661,0.973314606741573,1.0,0.9730462000751221
1879.0,0.007561877404819617,0.973314606741573,1.0,0.9730462000751221
1878.0,0.007572536231700289,0.973314606741573,1.0,0.9730462000751221
1877.0,0.0075725847547820635,0.973314606741573,1.0,0.9730462000751221
1876.0,0.007577372507272528,0.973314606741573,1.0,0.9730462000751221
1875.0,0.007582519550244804,0.9747191011235955,1.0,0.9730462000751221
1874.0,0.00759585707615118,0.9747191011235955,1.0,0.9730462000751221
1873.0,0.007606966578976415,0.9705056179775281,1.0,0.9730462000751221
1872.0,0.007641131437593485,0.9705056179775281,1.0,0.9730462000751221
1871.0,0.007658478819956738,0.9705056179775281,1.0,0.9730462000751221
1870.0,0.0076651763484894,0.9705056179775281,1.0,0.9726413755686323
1869.0,0.007682125632748837,0.9705056179775281,1.0,0.9726413755686323
1868.0,0.007698989522257227,0.9705056179775281,1.0,0.9726413755686323
1867.0,0.0077450610998768266,0.9705056179775281,1.0,0.9726413755686323
1866.0,0.007773562816034252,0.9705056179775281,1.0,0.9734577020992446
1865.0,0.007801508966305937,0.9705056179775281,1.0,0.9734577020992446
1864.0,0.007802460615928597,0.9705056179775281,1.0,0.9734577020992446
1863.0,0.007809301435106386,0.9705056179775281,1.0,0.9734577020992446
1862.0,0.007813004210117214,0.9705056179775281,1.0,0.9734577020992446
1861.0,0.007834986929997623,0.9705056179775281,1.0,0.9734577020992446
1860.0,0.00784130856930032,0.9719101123595506,1.0,0.9738658653645509
1859.0,0.007852639414678508,0.9719101123595506,1.0,0.9738658653645509
1858.0,0.007859493735130618,0.9719101123595506,1.0,0.9734560327198365
1857.0,0.007865079159733446,0.9719101123595506,1.0,0.9734560327198365
1856.0,0.007873880677494505,0.9719101123595506,1.0,0.9734560327198365
1855.0,0.00792516835124002,0.9719101123595506,1.0,0.9734560327198365
1854.0,0.007927040926633433,0.9719101123595506,1.0,0.9734560327198365
1853.0,0.007956232850363731,0.9719101123595506,1.0,0.9734560327198365
1852.0,0.007977918622110947,0.9719101123595506,1.0,0.9730478694545303
1851.0,0.0079801701437483,0.9719101123595506,1.0,0.9730478694545303
1850.0,0.008006411193059337,0.9719101123595506,1.0,0.9730478694545303
1849.0,0.008065327015982282,0.9719101123595506,1.0,0.9730478694545303
1848.0,0.008108423036347734,0.9719101123595506,1.0,0.9730478694545303
1847.0,0.008114572858776148,0.9719101123595506,1.0,0.9730478694545303
1846.0,0.00811630792759721,0.9719101123595506,1.0,0.9730478694545303
1845.0,0.008116598521330953,0.9719101123595506,1.0,0.9730478694545303
1844.0,0.008119072416583162,0.9719101123595506,1.0,0.9742731939401527
1843.0,0.008133784412718725,0.9719101123595506,1.0,0.9738650306748464
1842.0,0.008145244950761299,0.9719101123595506,1.0,0.9738650306748464
