N_features,min_var,accuracy_test,accuracy_train,mean_cv
2003.0,0.007452818173380387,0.9705056179775281,1.0,0.9693718959976628
2002.0,0.007452941977117511,0.9691011235955056,1.0,0.96651475314052
2001.0,0.007458063152063903,0.9691011235955056,1.0,0.96651475314052
2000.0,0.007467260212918706,0.9691011235955056,1.0,0.96651475314052
1999.0,0.007470580446687999,0.9691011235955056,1.0,0.96651475314052
1998.0,0.0074738960508662425,0.9691011235955056,1.0,0.96651475314052
1997.0,0.007474518749992968,0.9691011235955056,1.0,0.9677392429364383
1996.0,0.007483317353755168,0.9691011235955056,1.0,0.9677392429364383
1995.0,0.007507518750047157,0.9705056179775281,1.0,0.96651475314052
1994.0,0.007508337570089967,0.9705056179775281,1.0,0.9689654021117651
1993.0,0.007518585220940152,0.9705056179775281,1.0,0.9689654021117651
1992.0,0.0075246817947420015,0.9705056179775281,1.0,0.9689654021117651
1991.0,0.007525872571704604,0.9705056179775281,1.0,0.9697817286423772
1990.0,0.007535838957877965,0.9705056179775281,1.0,0.968557238846459
1989.0,0.007542501748820455,0.9705056179775281,1.0,0.968557238846459
1988.0,0.007544107212701936,0.9705056179775281,1.0,0.968557238846459
1987.0,0.007557458278140589,0.9705056179775281,1.0,0.968557238846459
1986.0,0.0076224656188867285,0.9705056179775281,1.0,0.968557238846459
1985.0,0.007625030816566452,0.9747191011235955,1.0,0.968557238846459
1984.0,0.007653072571526682,0.9747191011235955,1.0,0.968557238846459
1983.0,0.007655352191237186,0.973314606741573,1.0,0.968557238846459
1982.0,0.007669393536644276,0.973314606741573,1.0,0.968557238846459
1981.0,0.007671573631494246,0.973314606741573,1.0,0.9689662368014691
1980.0,0.007684727778563598,0.973314606741573,1.0,0.9689662368014691
1979.0,0.00769546793809398,0.973314606741573,1.0,0.9689662368014691
1978.0,0.007696802349631837,0.973314606741573,1.0,0.9689662368014691
1977.0,0.007701222587850985,0.973314606741573,1.0,0.9689662368014691
1976.0,0.007701222587850985,0.973314606741573,1.0,0.9689662368014691
1975.0,0.007701222587850986,0.973314606741573,1.0,0.9689662368014691
1974.0,0.007701222587850986,0.973314606741573,1.0,0.9689662368014691
1973.0,0.007705930095220641,0.973314606741573,1.0,0.9689662368014691
1972.0,0.007708793519978956,0.973314606741573,1.0,0.9689662368014691
1971.0,0.007736292591080259,0.973314606741573,1.0,0.9689662368014691
1970.0,0.0077373351000942095,0.973314606741573,1.0,0.9689662368014691
1969.0,0.007751221320160024,0.973314606741573,1.0,0.9689662368014691
1968.0,0.007761354507775616,0.973314606741573,1.0,0.9689662368014691
1967.0,0.00776922230479782,0.973314606741573,1.0,0.9689662368014691
1966.0,0.007792234901310463,0.973314606741573,1.0,0.9689662368014691
1965.0,0.0077927409791556015,0.973314606741573,1.0,0.9689662368014691
1964.0,0.007815639110475338,0.973314606741573,1.0,0.9689662368014691
1963.0,0.007816384509206855,0.973314606741573,1.0,0.9705988898626936
1962.0,0.007820569019767973,0.973314606741573,1.0,0.9705988898626936
1961.0,0.007828399420806084,0.973314606741573,1.0,0.9705988898626936
1960.0,0.007829219342562123,0.973314606741573,1.0,0.9705988898626936
1959.0,0.007837519382327589,0.973314606741573,1.0,0.9705988898626936
1958.0,0.00784685878041309,0.9719101123595506,1.0,0.9701890572179792
1957.0,0.007855284569932506,0.9719101123595506,1.0,0.9701890572179792
1956.0,0.007869849579200732,0.9719101123595506,1.0,0.9701890572179792
1955.0,0.007870966407523947,0.9719101123595506,1.0,0.9701898919076832
1954.0,0.007872249666619518,0.9719101123595506,1.0,0.9701890572179792
1953.0,0.00788889506054225,0.9719101123595506,1.0,0.9705972204832853
1952.0,0.007901066353280117,0.9719101123595506,1.0,0.9705972204832853
1951.0,0.007902301726461647,0.9719101123595506,1.0,0.9705972204832853
1950.0,0.007909659523413437,0.9719101123595506,1.0,0.9705972204832853
1949.0,0.007926738137748636,0.9719101123595506,1.0,0.9705972204832853
1948.0,0.007928332018196626,0.9719101123595506,1.0,0.9705972204832853
1947.0,0.007945649251261686,0.9719101123595506,1.0,0.9705972204832853
1946.0,0.007960385695345542,0.9719101123595506,1.0,0.9705972204832853
1945.0,0.007966214479076873,0.9719101123595506,1.0,0.9705972204832853
1944.0,0.00797192279509992,0.9719101123595506,1.0,0.9705972204832853
1943.0,0.00797529737361121,0.9719101123595506,1.0,0.9705972204832853
1942.0,0.008000246091846326,0.9719101123595506,1.0,0.9705972204832853
1941.0,0.008008825297507054,0.9719101123595506,1.0,0.9705972204832853
1940.0,0.008020800534723213,0.9719101123595506,1.0,0.9705972204832853
1939.0,0.00802170375885938,0.9719101123595506,1.0,0.9705972204832853
1938.0,0.00802699507127685,0.9719101123595506,1.0,0.9705972204832853
1937.0,0.008027340257594802,0.9719101123595506,1.0,0.9705972204832853
1936.0,0.008027446176510621,0.9719101123595506,1.0,0.9705972204832853
1935.0,0.008033296459094503,0.9719101123595506,1.0,0.9705972204832853
1934.0,0.008037494295390676,0.9719101123595506,1.0,0.9705972204832853
1933.0,0.008038791639941369,0.9719101123595506,1.0,0.9705972204832853
1932.0,0.008060049557079157,0.9719101123595506,1.0,0.9705972204832853
1931.0,0.008062596210391057,0.9719101123595506,1.0,0.9705972204832853
1930.0,0.008076192229988496,0.9719101123595506,1.0,0.9697792245732648
1929.0,0.008080780299288411,0.9719101123595506,1.0,0.9697792245732648
1928.0,0.008103214063630078,0.9719101123595506,1.0,0.9697792245732648
1927.0,0.008103214063630078,0.9719101123595506,1.0,0.9697792245732648
1926.0,0.008103214063630078,0.9719101123595506,1.0,0.9697792245732648
1925.0,0.008107300698964764,0.9719101123595506,1.0,0.9697792245732648
1924.0,0.008107659832682221,0.9719101123595506,1.0,0.9697792245732648
1923.0,0.008116891781893103,0.9719101123595506,1.0,0.970187387838571
1922.0,0.008121082668129182,0.9719101123595506,1.0,0.970187387838571
1921.0,0.008121599289262761,0.9719101123595506,1.0,0.970187387838571
1920.0,0.008122229428044529,0.9719101123595506,1.0,0.970187387838571
1919.0,0.008125343054966191,0.9719101123595506,1.0,0.970187387838571
1918.0,0.008125485392196896,0.9719101123595506,1.0,0.970187387838571
1917.0,0.008130173346730824,0.9719101123595506,1.0,0.9697792245732648
1916.0,0.008136175881964478,0.9719101123595506,1.0,0.9705955511038772
1915.0,0.00814256585988145,0.9719101123595506,1.0,0.9693710613079587
1914.0,0.008154776559460042,0.9719101123595506,1.0,0.9693710613079587
1913.0,0.008155793584920317,0.9719101123595506,1.0,0.9705955511038772
1912.0,0.008157372221844008,0.9719101123595506,1.0,0.9697792245732648
1911.0,0.008162377513956447,0.9719101123595506,1.0,0.9693710613079587
1910.0,0.008168491659998953,0.9719101123595506,1.0,0.9693710613079587
1909.0,0.008178978985390564,0.9719101123595506,1.0,0.9685547347773464
1908.0,0.008190358550449504,0.9719101123595506,1.0,0.9685547347773464
1907.0,0.008205226761999206,0.9719101123595506,1.0,0.9685547347773464
1906.0,0.008214618893547469,0.9719101123595506,1.0,0.9685547347773464
1905.0,0.00821503358046635,0.9719101123595506,1.0,0.9685547347773464
1904.0,0.008216055239300022,0.9719101123595506,1.0,0.9685547347773464
1903.0,0.008228203944342583,0.9719101123595506,1.0,0.9685547347773464
1902.0,0.008228221319492817,0.9719101123595506,1.0,0.9685547347773464
1901.0,0.008244365150745506,0.9719101123595506,1.0,0.9685547347773464
1900.0,0.00824812281656912,0.9719101123595506,1.0,0.9685547347773464
1899.0,0.008248253130195863,0.9719101123595506,1.0,0.9685547347773464
1898.0,0.008253919166686684,0.9719101123595506,1.0,0.9685547347773464
1897.0,0.008264597795018376,0.9719101123595506,1.0,0.9685547347773464
1896.0,0.008286301257341857,0.9719101123595506,1.0,0.9697792245732648
1895.0,0.008289401540148143,0.9691011235955056,1.0,0.9693735653770711
1894.0,0.008298038148157043,0.9705056179775281,1.0,0.9693735653770711
1893.0,0.008326185891533692,0.9705056179775281,1.0,0.9693735653770711
1892.0,0.008326836927775057,0.973314606741573,1.0,0.9689654021117651
1891.0,0.008331411780718823,0.9719101123595506,1.0,0.9689654021117651
1890.0,0.008331435503590603,0.9719101123595506,1.0,0.9669229164058262
1889.0,0.008345659959914277,0.9719101123595506,1.0,0.9669229164058262
1888.0,0.008346419833151111,0.973314606741573,1.0,0.9677392429364383
1887.0,0.008356400119444659,0.973314606741573,1.0,0.9677400776261423
1886.0,0.008360533088513296,0.973314606741573,1.0,0.9677400776261423
1885.0,0.008364239787229564,0.973314606741573,1.0,0.9677400776261423
1884.0,0.008371017115162386,0.973314606741573,1.0,0.9689645674220608
1883.0,0.008373024663187114,0.973314606741573,1.0,0.9697808939526731
1882.0,0.008376983623343794,0.973314606741573,1.0,0.9697808939526731
1881.0,0.008379840911456458,0.9705056179775281,1.0,0.9693718959976628
1880.0,0.008407626695703461,0.9705056179775281,1.0,0.9697800592629691
1879.0,0.008424486985484272,0.9705056179775281,1.0,0.9697800592629691
1878.0,0.00842970453459729,0.9705056179775281,1.0,0.9693718959976628
1877.0,0.008434985536340573,0.9705056179775281,1.0,0.9693718959976628
1876.0,0.008436009688667265,0.9705056179775281,1.0,0.9685555694670507
1875.0,0.008436072544963438,0.9719101123595506,1.0,0.9685564041567547
1874.0,0.008437880307288289,0.9719101123595506,1.0,0.9693727306873671
1873.0,0.008439782307067073,0.9719101123595506,1.0,0.9673302449814282
1872.0,0.00844300007739587,0.9719101123595506,1.0,0.9673302449814282
1871.0,0.008449123187832063,0.9719101123595506,1.0,0.9673302449814282
1870.0,0.008451310140074662,0.9719101123595506,1.0,0.9673294102917239
1869.0,0.008462693681177205,0.9719101123595506,1.0,0.9673294102917239
1868.0,0.008472994327564818,0.9719101123595506,1.0,0.9665139184508158
1867.0,0.008491114153569419,0.9719101123595506,1.0,0.9665139184508158
1866.0,0.008500388313757518,0.9719101123595506,1.0,0.9665139184508158
1865.0,0.008502286514170116,0.9719101123595506,1.0,0.9665139184508158
1864.0,0.008504600884181085,0.9719101123595506,1.0,0.9665139184508158
1863.0,0.00850487193652471,0.9719101123595506,1.0,0.9665139184508158
1862.0,0.00850487193652471,0.9719101123595506,1.0,0.9665139184508158
1861.0,0.00851428287389544,0.9719101123595506,1.0,0.9665139184508158
1860.0,0.00851543602786607,0.9719101123595506,1.0,0.9665139184508158
1859.0,0.00851832725286476,0.9719101123595506,1.0,0.9665139184508158
1858.0,0.008527965425996178,0.9719101123595506,1.0,0.9665139184508158
1857.0,0.008528974744927234,0.973314606741573,1.0,0.9669229164058262
1856.0,0.008529410282026395,0.9719101123595506,1.0,0.9681474062017446
1855.0,0.008539833518816537,0.9719101123595506,1.0,0.9681474062017446
1854.0,0.008550068455311893,0.9719101123595506,1.0,0.9673319143608363
1853.0,0.008554495365588728,0.9719101123595506,1.0,0.9673319143608363
1852.0,0.00856577299643297,0.9719101123595506,1.0,0.9673319143608363
1851.0,0.008568404752521519,0.973314606741573,1.0,0.9673319143608363
1850.0,0.008568404752521519,0.973314606741573,1.0,0.9673319143608363
1849.0,0.008570901584776797,0.973314606741573,1.0,0.9673319143608363
1848.0,0.008581155796105473,0.973314606741573,1.0,0.9669237510955302
1847.0,0.008603764341588,0.973314606741573,1.0,0.9669237510955302
1846.0,0.008629843661978198,0.973314606741573,1.0,0.9669237510955302
1845.0,0.008701301484933163,0.973314606741573,1.0,0.9669237510955302
1844.0,0.008707288822702077,0.973314606741573,1.0,0.9669237510955302
1843.0,0.008713227788052743,0.973314606741573,1.0,0.9673319143608363
1842.0,0.008715171109957525,0.973314606741573,1.0,0.9673319143608363
1841.0,0.00872837007726306,0.973314606741573,1.0,0.9673319143608363
1840.0,0.008732222302286916,0.973314606741573,1.0,0.9673319143608363
1839.0,0.008737059544111641,0.973314606741573,1.0,0.9685564041567547
1838.0,0.00873954303225154,0.973314606741573,1.0,0.9685564041567547
1837.0,0.008751420105778803,0.9747191011235955,1.0,0.9685564041567547
1836.0,0.008765360188810337,0.9747191011235955,1.0,0.9685564041567547
1835.0,0.008784472854066085,0.9747191011235955,1.0,0.9685564041567547
1834.0,0.008788249053383282,0.9747191011235955,1.0,0.9685564041567547
1833.0,0.00879047685495867,0.9747191011235955,1.0,0.9685564041567547
1832.0,0.00880174143671049,0.9747191011235955,1.0,0.9685564041567547
1831.0,0.008801778503697653,0.9747191011235955,1.0,0.9685564041567547
1830.0,0.008828048865097764,0.973314606741573,1.0,0.9685564041567547
1829.0,0.008830947905907974,0.973314606741573,1.0,0.9693727306873671
1828.0,0.008831755105744488,0.973314606741573,1.0,0.9693727306873671
1827.0,0.008839788382346269,0.9691011235955056,1.0,0.9693727306873671
1826.0,0.008840735907205612,0.9691011235955056,1.0,0.9689645674220608
1825.0,0.008845600578600843,0.9691011235955056,1.0,0.9689645674220608
1824.0,0.008846272788413038,0.9705056179775281,1.0,0.9689654021117651
1823.0,0.008851077596623997,0.9705056179775281,1.0,0.9689654021117651
1822.0,0.008860620286541318,0.9705056179775281,1.0,0.9689654021117651
1821.0,0.00886738707097557,0.9705056179775281,1.0,0.9681490755811527
1820.0,0.008882760603901285,0.9705056179775281,1.0,0.9681490755811527
1819.0,0.00888536687643616,0.9705056179775281,1.0,0.9681490755811527
1818.0,0.008894909308943847,0.9705056179775281,1.0,0.9681490755811527
1817.0,0.008896938726491005,0.9705056179775281,1.0,0.9681490755811527
1816.0,0.008896938726491005,0.9705056179775281,1.0,0.9681490755811527
1815.0,0.008908592700725314,0.9705056179775281,1.0,0.9681490755811527
1814.0,0.00891494401550527,0.9705056179775281,1.0,0.9681490755811527
1813.0,0.00891498108249243,0.9705056179775281,1.0,0.9681490755811527
1812.0,0.008922274012216685,0.9705056179775281,1.0,0.9681490755811527
1811.0,0.008935713389752254,0.9705056179775281,1.0,0.968558073536163
1810.0,0.008947351909322322,0.9705056179775281,1.0,0.968558073536163
1809.0,0.008955459344483677,0.9705056179775281,1.0,0.9681490755811527
1808.0,0.008963135546855194,0.9705056179775281,1.0,0.9681490755811527
1807.0,0.008964670120123728,0.9705056179775281,1.0,0.9681490755811527
1806.0,0.008987717858342464,0.9705056179775281,1.0,0.9681490755811527
1805.0,0.008993086413822371,0.9705056179775281,1.0,0.9681490755811527
1804.0,0.008993785497200256,0.9705056179775281,1.0,0.9681490755811527
1803.0,0.009008478850911536,0.9705056179775281,1.0,0.9681490755811527
1802.0,0.009033447173464305,0.9705056179775281,1.0,0.9681490755811527
1801.0,0.009039637360320471,0.9705056179775281,1.0,0.9681490755811527
1800.0,0.009043001189405483,0.9705056179775281,1.0,0.9681490755811527
1799.0,0.009054001583692847,0.9705056179775281,1.0,0.9693735653770712
1798.0,0.009057651916081528,0.9775280898876404,1.0,0.9693727306873671
1797.0,0.009062614258987928,0.9775280898876404,1.0,0.9693727306873671
1796.0,0.009075390528715926,0.9775280898876404,1.0,0.9701907265973875
1795.0,0.009081631291416798,0.9775280898876404,1.0,0.9693744000667751
1794.0,0.00908456254876162,0.9775280898876404,1.0,0.9693744000667751
1793.0,0.009085424356213153,0.9775280898876404,1.0,0.9693744000667751
1792.0,0.009086625944380344,0.9775280898876404,1.0,0.9693744000667751
1791.0,0.009087008969914358,0.9775280898876404,1.0,0.9689662368014691
1790.0,0.009099227175557851,0.9775280898876404,1.0,0.9689662368014691
1789.0,0.009115003811968959,0.9747191011235955,1.0,0.9701907265973875
1788.0,0.009120348408180476,0.9747191011235955,1.0,0.9701907265973875
1787.0,0.009152391016715167,0.9747191011235955,1.0,0.9705988898626936
1786.0,0.009157274077454583,0.973314606741573,1.0,0.9697825633320812
1785.0,0.009162933743056982,0.973314606741573,1.0,0.9697825633320812
1784.0,0.009169464482857704,0.973314606741573,1.0,0.9697825633320812
1783.0,0.009186622791215304,0.973314606741573,1.0,0.9697825633320812
1782.0,0.009202435567938894,0.976123595505618,1.0,0.968558073536163
1781.0,0.009202435567938896,0.976123595505618,1.0,0.968558073536163
1780.0,0.009207718808151152,0.976123595505618,1.0,0.968558073536163
1779.0,0.009228622015845001,0.976123595505618,1.0,0.9681490755811527
1778.0,0.009241058612093265,0.976123595505618,1.0,0.968557238846459
1777.0,0.009246721350851488,0.976123595505618,1.0,0.9689654021117649
1776.0,0.009252611526780306,0.976123595505618,1.0,0.9689654021117649
1775.0,0.009255666078191178,0.976123595505618,1.0,0.9689654021117649
1774.0,0.00926611665188435,0.9747191011235955,1.0,0.9689654021117649
1773.0,0.009267328001024828,0.9747191011235955,1.0,0.9689654021117649
1772.0,0.009278052221750729,0.9747191011235955,1.0,0.9689654021117649
1771.0,0.009292128410125751,0.9747191011235955,1.0,0.9689654021117649
1770.0,0.009298075344878663,0.9691011235955056,1.0,0.968557238846459
1769.0,0.00929856011157015,0.9691011235955056,1.0,0.9693735653770711
1768.0,0.009299493991144846,0.9691011235955056,1.0,0.9693735653770711
1767.0,0.009319217427681567,0.9691011235955056,1.0,0.968557238846459
1766.0,0.00932622308825531,0.9691011235955056,1.0,0.968557238846459
1765.0,0.009347165843334749,0.9691011235955056,1.0,0.968557238846459
1764.0,0.009356476699840134,0.9691011235955056,1.0,0.968557238846459
1763.0,0.00936120385271299,0.9691011235955056,1.0,0.968557238846459
1762.0,0.009365317176278433,0.9691011235955056,1.0,0.9689654021117649
1761.0,0.00938725156593194,0.9691011235955056,1.0,0.9689654021117649
1760.0,0.009392478011121875,0.9691011235955056,1.0,0.9697817286423771
1759.0,0.009401983469309868,0.9691011235955056,1.0,0.9697817286423771
1758.0,0.009411264023553252,0.9705056179775281,1.0,0.9697817286423771
1757.0,0.009411437775055577,0.9747191011235955,1.0,0.9677375735570302
1756.0,0.009411657952959325,0.9747191011235955,1.0,0.9677375735570302
1755.0,0.009432298380424716,0.9747191011235955,1.0,0.9677375735570302
1754.0,0.009445520869751645,0.973314606741573,1.0,0.968557238846459
1753.0,0.009451261619388467,0.973314606741573,1.0,0.968557238846459
1752.0,0.009462916870164428,0.973314606741573,1.0,0.968557238846459
1751.0,0.00946430147658073,0.973314606741573,1.0,0.968557238846459
1750.0,0.009487402487876872,0.973314606741573,1.0,0.968557238846459
1749.0,0.009488926311719126,0.973314606741573,1.0,0.968557238846459
1748.0,0.009493151948255672,0.973314606741573,1.0,0.968557238846459
1747.0,0.009496405606017728,0.9719101123595506,1.0,0.9669220817161219
1746.0,0.009499196183849883,0.9719101123595506,1.0,0.966513918450816
1745.0,0.009523528344235477,0.9719101123595506,1.0,0.966513918450816
1744.0,0.009535065443989854,0.9719101123595506,1.0,0.966513918450816
1743.0,0.009542339840220527,0.9719101123595506,1.0,0.9669220817161219
1742.0,0.009561814381394317,0.9719101123595506,1.0,0.9673302449814282
1741.0,0.00956309735303162,0.973314606741573,1.0,0.9669220817161219
1740.0,0.009568272831114206,0.973314606741573,1.0,0.9669220817161219
1739.0,0.009580046232911749,0.973314606741573,1.0,0.9669220817161219
1738.0,0.009583928999817037,0.9691011235955056,1.0,0.9677400776261426
1737.0,0.009585411679303544,0.9691011235955056,1.0,0.9685564041567547
1736.0,0.009590415722570503,0.9705056179775281,1.0,0.9685564041567547
1735.0,0.009590716377021934,0.9719101123595506,1.0,0.9685564041567547
1734.0,0.00960482551382999,0.9719101123595506,1.0,0.9689645674220608
1733.0,0.009612757849082798,0.9719101123595506,1.0,0.9681482408914487
1732.0,0.009618745279519187,0.9747191011235955,1.0,0.9689645674220608
1731.0,0.009632863353589701,0.9747191011235955,1.0,0.9685564041567547
1730.0,0.009635130092522164,0.9747191011235955,1.0,0.9685564041567547
1729.0,0.009638200999741123,0.9747191011235955,1.0,0.9697817286423772
1728.0,0.009643604532462229,0.9747191011235955,1.0,0.9701898919076832
1727.0,0.009645200729596922,0.9747191011235955,1.0,0.9701898919076832
1726.0,0.009652447325587224,0.9747191011235955,1.0,0.9701898919076832
1725.0,0.009656448243514092,0.973314606741573,1.0,0.9705980551729894
1724.0,0.009662995200121698,0.973314606741573,1.0,0.9705980551729894
1723.0,0.009663536028267302,0.9719101123595506,1.0,0.9697808939526731
1722.0,0.009667096728442296,0.9719101123595506,1.0,0.9697808939526731
1721.0,0.009680599044343412,0.9719101123595506,1.0,0.9701890572179792
1720.0,0.00968481431067928,0.9719101123595506,1.0,0.9705972204832853
1719.0,0.00968524234247939,0.9719101123595506,1.0,0.9689654021117649
1718.0,0.009695273781215223,0.9719101123595506,1.0,0.9689654021117649
1717.0,0.009712996249117433,0.9719101123595506,1.0,0.9689654021117649
1716.0,0.009719728540660853,0.9719101123595506,1.0,0.9689654021117649
1715.0,0.009725395534557906,0.9719101123595506,1.0,0.968557238846459
1714.0,0.009727489441098037,0.9719101123595506,1.0,0.9685572388464587
1713.0,0.009730685523154408,0.9719101123595506,1.0,0.9685572388464587
1712.0,0.009733948363611132,0.9719101123595506,1.0,0.9685572388464587
1711.0,0.009764113893822125,0.9719101123595506,1.0,0.9685572388464587
1710.0,0.0097641602748354,0.9719101123595506,1.0,0.9673327490505403
1709.0,0.009782228114390501,0.9719101123595506,1.0,0.9673327490505403
1708.0,0.009811779769905934,0.9719101123595506,1.0,0.9673327490505403
1707.0,0.00981516648785552,0.9719101123595506,1.0,0.9673327490505403
1706.0,0.009815451718321737,0.9719101123595506,1.0,0.9673327490505403
1705.0,0.009822203006696078,0.9719101123595506,1.0,0.9669245857852344
1704.0,0.009828107777751092,0.9719101123595506,1.0,0.968557238846459
1703.0,0.009832611416691351,0.9719101123595506,1.0,0.968557238846459
1702.0,0.009836593801124642,0.9719101123595506,1.0,0.968557238846459
1701.0,0.009846947073976514,0.9719101123595506,1.0,0.968557238846459
1700.0,0.009848090590530482,0.9719101123595506,1.0,0.9697817286423772
1699.0,0.009862222008716377,0.9747191011235955,1.0,0.9689645674220608
1698.0,0.009866703778134213,0.9747191011235955,1.0,0.9693735653770711
1697.0,0.009873289667340576,0.9747191011235955,1.0,0.9693735653770711
1696.0,0.009876824655781437,0.9719101123595506,1.0,0.9693735653770711
1695.0,0.009897476327539319,0.9719101123595506,1.0,0.9701898919076832
1694.0,0.009908598740374815,0.9719101123595506,1.0,0.9701898919076832
1693.0,0.00991058350905107,0.9719101123595506,1.0,0.9701898919076832
1692.0,0.009929652789083207,0.9719101123595506,1.0,0.9701898919076832
1691.0,0.009950533364291683,0.9719101123595506,1.0,0.9693735653770711
1690.0,0.009969221797879351,0.9719101123595506,1.0,0.9693735653770711
1689.0,0.009969221797879353,0.9719101123595506,1.0,0.9697817286423772
1688.0,0.00997176551987339,0.9719101123595506,1.0,0.9697817286423772
1687.0,0.00997409907205022,0.9719101123595506,1.0,0.9697817286423772
1686.0,0.009976460980472224,0.9719101123595506,1.0,0.9697817286423772
1685.0,0.009994807285768383,0.9719101123595506,1.0,0.9697817286423772
1684.0,0.010008295035722195,0.9719101123595506,1.0,0.9697817286423772
1683.0,0.010016204204108028,0.9719101123595506,1.0,0.9689654021117649
1682.0,0.010021347248576848,0.9719101123595506,1.0,0.9689654021117649
1681.0,0.010022231296220681,0.9719101123595506,1.0,0.9701898919076832
1680.0,0.010044032244720403,0.9719101123595506,1.0,0.9701898919076832
1679.0,0.010044486315313142,0.9719101123595506,1.0,0.9701898919076832
1678.0,0.010045736002308913,0.9719101123595506,1.0,0.9701898919076832
1677.0,0.010056709154330032,0.9719101123595506,1.0,0.9689654021117649
1676.0,0.01005924453625196,0.9719101123595506,1.0,0.9689654021117649
1675.0,0.010064006717427682,0.9719101123595506,1.0,0.9697817286423772
1674.0,0.010064530288621353,0.9719101123595506,1.0,0.9693735653770711
1673.0,0.010074399373953413,0.9719101123595506,1.0,0.968558073536163
1672.0,0.010078622693803259,0.9719101123595506,1.0,0.968558073536163
1671.0,0.01007867134422391,0.9719101123595506,1.0,0.968558073536163
1670.0,0.010095045685803017,0.9719101123595506,1.0,0.9673335837402446
1669.0,0.010108167399258603,0.9719101123595506,1.0,0.9673335837402446
1668.0,0.010109288304950401,0.9719101123595506,1.0,0.9673335837402446
1667.0,0.010110085615844273,0.9719101123595506,1.0,0.9673335837402446
1666.0,0.010122929326896131,0.9719101123595506,1.0,0.9673335837402446
1665.0,0.010131658602372938,0.9705056179775281,1.0,0.9693744000667751
1664.0,0.010145675071713087,0.9705056179775281,1.0,0.9693744000667751
1663.0,0.010147995876964883,0.9705056179775281,1.0,0.9693744000667751
1662.0,0.010176128978881604,0.9705056179775281,1.0,0.9673302449814282
1661.0,0.010184541609620573,0.9705056179775281,1.0,0.9673302449814282
1660.0,0.010189492369093485,0.9705056179775281,1.0,0.9673302449814282
1659.0,0.010193903340565844,0.9705056179775281,1.0,0.9673302449814282
1658.0,0.010203911427099767,0.9705056179775281,1.0,0.9677384082467342
1657.0,0.010210101613955927,0.9705056179775281,1.0,0.9697825633320812
1656.0,0.010234936495354915,0.9705056179775281,1.0,0.9697825633320812
1655.0,0.010236604509777232,0.9705056179775281,1.0,0.9697825633320812
1654.0,0.010237364383014067,0.9705056179775281,1.0,0.9697825633320812
1653.0,0.010246772725695696,0.9705056179775281,1.0,0.9697817286423772
1652.0,0.010262328998868121,0.9705056179775281,1.0,0.9697817286423772
1651.0,0.010275235723798163,0.9705056179775281,1.0,0.9697817286423772
1650.0,0.010283335601832947,0.9705056179775281,1.0,0.9677409123158466
1649.0,0.010296583013560552,0.9705056179775281,1.0,0.9677409123158466
1648.0,0.010299471632943362,0.9691011235955056,1.0,0.9681490755811527
1647.0,0.01029990899313312,0.9719101123595506,1.0,0.9693735653770711
1646.0,0.010307912126331408,0.9719101123595506,1.0,0.9689654021117649
1645.0,0.010312499165992788,0.9719101123595506,1.0,0.9681490755811527
1644.0,0.01031331982908857,0.9691011235955056,1.0,0.9681490755811527
1643.0,0.010325009274160187,0.9691011235955056,1.0,0.9681490755811527
1642.0,0.010340134828941784,0.9691011235955056,1.0,0.9681482408914487
1641.0,0.010353472272262656,0.9691011235955056,1.0,0.9681482408914487
1640.0,0.010366269278910694,0.9691011235955056,1.0,0.9681482408914487
1639.0,0.010367657066910065,0.9691011235955056,1.0,0.9681482408914487
1638.0,0.010374132298897505,0.9691011235955056,1.0,0.9681482408914487
1637.0,0.010379239759058655,0.9691011235955056,1.0,0.9681482408914487
1636.0,0.010380720955865673,0.9691011235955056,1.0,0.9685564041567547
1635.0,0.01038367593608228,0.9691011235955056,1.0,0.9689645674220608
1634.0,0.010389995116053772,0.9691011235955056,1.0,0.9689645674220608
1633.0,0.010399652919559004,0.9691011235955056,1.0,0.9689645674220608
1632.0,0.010433615546546792,0.9691011235955056,1.0,0.9677400776261426
1631.0,0.010443039538447064,0.9691011235955056,1.0,0.9677400776261426
1630.0,0.010446899428071216,0.9691011235955056,1.0,0.9677400776261426
1629.0,0.010476590084788509,0.9691011235955056,1.0,0.9677400776261426
1628.0,0.010477020988514276,0.9691011235955056,1.0,0.9677400776261426
1627.0,0.010507052198176126,0.9691011235955056,1.0,0.9677400776261426
1626.0,0.010508157257730915,0.973314606741573,1.0,0.9689654021117649
1625.0,0.010511011415742436,0.973314606741573,1.0,0.9689654021117649
1624.0,0.010523075978724141,0.973314606741573,1.0,0.9689654021117649
1623.0,0.010524503799069647,0.973314606741573,1.0,0.9689654021117649
1622.0,0.010529106157230822,0.973314606741573,1.0,0.9689654021117649
1621.0,0.010531947313429253,0.973314606741573,1.0,0.9685572388464587
1620.0,0.010536133566291935,0.973314606741573,1.0,0.968557238846459
1619.0,0.01053904679981425,0.973314606741573,1.0,0.9681482408914487
1618.0,0.010552901744609645,0.973314606741573,1.0,0.9689662368014691
1617.0,0.010575072436306314,0.973314606741573,1.0,0.9689662368014691
1616.0,0.010598079915238178,0.973314606741573,1.0,0.9693744000667752
1615.0,0.010603927973802834,0.973314606741573,1.0,0.9689645674220608
1614.0,0.010637559645234771,0.973314606741573,1.0,0.9689645674220608
1613.0,0.010638241958005468,0.973314606741573,1.0,0.9681490755811527
